country,year,proven_reserves,energy_source,proven_reserves_unit
Turkmenistan,2003.0,1862.0,Gas,Bcm
Ukraine,2003.0,1035.0,Gas,Bcm
Uzbekistan,2003.0,942.0,Gas,Bcm
Bulgaria,2003.0,4.0,Gas,Bcm
Romania,2003.0,165.0,Gas,Bcm
Canada,2004.0,1593.0,Gas,Bcm
Chile,2004.0,14.0,Gas,Bcm
Mexico,2004.0,556.3344700658395,Gas,Bcm
United States of America,2004.0,5451.0,Gas,Bcm
Denmark,2004.0,132.0,Gas,Bcm
Germany,2004.0,191.0,Gas,Bcm
Italy,2004.0,125.0,Gas,Bcm
Netherlands,2004.0,1489.0,Gas,Bcm
Norway,2004.0,3159.0,Gas,Bcm
Poland,2004.0,109.0,Gas,Bcm
United Kingdom,2004.0,826.0,Gas,Bcm
Australia,2004.0,2587.0,Gas,Bcm
Japan,2004.0,39.0,Gas,Bcm
New Zealand,2004.0,63.0,Gas,Bcm
China,2004.0,1592.0,Gas,Bcm
India,2004.0,923.0,Gas,Bcm
Bangladesh,2004.0,422.0,Gas,Bcm
Brunei Darussalam,2004.0,345.0,Gas,Bcm
Indonesia,2004.0,2768.0,Gas,Bcm
Malaysia,2004.0,2463.0,Gas,Bcm
Burma,2004.0,485.0,Gas,Bcm
Pakistan,2004.0,726.0,Gas,Bcm
Thailand,2004.0,354.0,Gas,Bcm
Viet Nam,2004.0,220.0,Gas,Bcm
Argentina,2004.0,542.0,Gas,Bcm
Bolivia,2004.0,757.0,Gas,Bcm
Brazil,2004.0,326.0,Gas,Bcm
Colombia,2004.0,119.0,Gas,Bcm
Ecuador,2004.0,9.0,Gas,Bcm
Peru,2004.0,325.0,Gas,Bcm
Trinidad and Tobago,2004.0,532.0,Gas,Bcm
Venezuela,2004.0,4287.277,Gas,Bcm
Iran,2004.0,27500.0,Gas,Bcm
Iraq,2004.0,3170.0,Gas,Bcm
Kuwait,2004.0,1572.0,Gas,Bcm
Oman,2004.0,690.0,Gas,Bcm
Qatar,2004.0,25783.0,Gas,Bcm
Saudi Arabia,2004.0,6834.4,Gas,Bcm
United Arab Emirates,2004.0,6060.0,Gas,Bcm
Algeria,2004.0,4545.0,Gas,Bcm
Angola,2004.0,270.0,Gas,Bcm
Cameroon,2004.0,100.0,Gas,Bcm
Congo,2004.0,115.0,Gas,Bcm
Egypt,2004.0,1869.0,Gas,Bcm
Equatorial Guinea,2004.0,77.1,Gas,Bcm
Gabon,2004.0,30.0,Gas,Bcm
Libya,2004.0,1491.0,Gas,Bcm
Mozambique,2004.0,127.8,Gas,Bcm
Nigeria,2004.0,5228.9,Gas,Bcm
Russian Federation & USSR,2004.0,44840.0,Gas,Bcm
Azerbaijan,2004.0,499.0,Gas,Bcm
Kazakhstan,2004.0,1389.0,Gas,Bcm
Turkmenistan,2004.0,1862.0,Gas,Bcm
Ukraine,2004.0,1040.0,Gas,Bcm
Uzbekistan,2004.0,937.0,Gas,Bcm
Bulgaria,2004.0,4.0,Gas,Bcm
Romania,2004.0,152.0,Gas,Bcm
Canada,2005.0,1632.0,Gas,Bcm
Chile,2005.0,13.0,Gas,Bcm
Mexico,2005.0,549.3344700658395,Gas,Bcm
United States of America,2005.0,5787.0,Gas,Bcm
Denmark,2005.0,122.0,Gas,Bcm
Germany,2005.0,178.0,Gas,Bcm
Italy,2005.0,117.0,Gas,Bcm
Netherlands,2005.0,1431.0,Gas,Bcm
Norway,2005.0,3108.0,Gas,Bcm
Poland,2005.0,106.0,Gas,Bcm
United Kingdom,2005.0,728.0,Gas,Bcm
Australia,2005.0,2428.0,Gas,Bcm
Japan,2005.0,39.0,Gas,Bcm
New Zealand,2005.0,62.0,Gas,Bcm
China,2005.0,1690.0,Gas,Bcm
India,2005.0,1101.0,Gas,Bcm
Bangladesh,2005.0,407.0,Gas,Bcm
Brunei Darussalam,2005.0,333.0,Gas,Bcm
Indonesia,2005.0,2659.0,Gas,Bcm
Malaysia,2005.0,2411.0,Gas,Bcm
Burma,2005.0,485.0,Gas,Bcm
Pakistan,2005.0,697.0,Gas,Bcm
Thailand,2005.0,304.0,Gas,Bcm
Viet Nam,2005.0,220.0,Gas,Bcm
Argentina,2005.0,439.0,Gas,Bcm
Bolivia,2005.0,710.0,Gas,Bcm
Brazil,2005.0,306.0,Gas,Bcm
Colombia,2005.0,113.0,Gas,Bcm
Ecuador,2005.0,9.0,Gas,Bcm
Peru,2005.0,338.0,Gas,Bcm
Trinidad and Tobago,2005.0,531.0,Gas,Bcm
Venezuela,2005.0,4315.056,Gas,Bcm
Iran,2005.0,27580.0,Gas,Bcm
Iraq,2005.0,3170.0,Gas,Bcm
Kuwait,2005.0,1572.0,Gas,Bcm
Oman,2005.0,670.0,Gas,Bcm
Qatar,2005.0,25636.0,Gas,Bcm
Saudi Arabia,2005.0,6900.3,Gas,Bcm
United Arab Emirates,2005.0,6060.0,Gas,Bcm
Algeria,2005.0,4504.2,Gas,Bcm
Angola,2005.0,270.0,Gas,Bcm
Cameroon,2005.0,165.0,Gas,Bcm
Congo,2005.0,130.0,Gas,Bcm
Egypt,2005.0,1920.0,Gas,Bcm
Equatorial Guinea,2005.0,91.3,Gas,Bcm
Gabon,2005.0,30.0,Gas,Bcm
Libya,2005.0,1491.0,Gas,Bcm
Mozambique,2005.0,127.8,Gas,Bcm
Nigeria,2005.0,5151.8,Gas,Bcm
Russian Federation & USSR,2005.0,44860.0,Gas,Bcm
Azerbaijan,2005.0,499.0,Gas,Bcm
Kazakhstan,2005.0,1389.0,Gas,Bcm
Turkmenistan,2005.0,1862.0,Gas,Bcm
Ukraine,2005.0,1030.0,Gas,Bcm
Uzbekistan,2005.0,948.0,Gas,Bcm
Bulgaria,2005.0,3.0,Gas,Bcm
Romania,2005.0,143.0,Gas,Bcm
Canada,2006.0,1640.0,Gas,Bcm
Chile,2006.0,12.0,Gas,Bcm
Mexico,2006.0,529.3344700658395,Gas,Bcm
United States of America,2006.0,5977.0,Gas,Bcm
Denmark,2006.0,120.0,Gas,Bcm
Germany,2006.0,155.0,Gas,Bcm
Italy,2006.0,94.0,Gas,Bcm
Netherlands,2006.0,1363.0,Gas,Bcm
Norway,2006.0,3022.0,Gas,Bcm
Poland,2006.0,103.0,Gas,Bcm
United Kingdom,2006.0,684.0,Gas,Bcm
Australia,2006.0,2421.0,Gas,Bcm
Japan,2006.0,39.0,Gas,Bcm
New Zealand,2006.0,58.0,Gas,Bcm
China,2006.0,1863.0,Gas,Bcm
India,2006.0,1075.0,Gas,Bcm
Bangladesh,2006.0,383.0,Gas,Bcm
Brunei Darussalam,2006.0,321.0,Gas,Bcm
Indonesia,2006.0,3000.0,Gas,Bcm
Malaysia,2006.0,2489.0,Gas,Bcm
Burma,2006.0,515.0,Gas,Bcm
Pakistan,2006.0,667.0,Gas,Bcm
Thailand,2006.0,331.0,Gas,Bcm
Viet Nam,2006.0,220.0,Gas,Bcm
Argentina,2006.0,446.0,Gas,Bcm
Bolivia,2006.0,710.0,Gas,Bcm
Brazil,2006.0,348.0,Gas,Bcm
Colombia,2006.0,105.0,Gas,Bcm
Ecuador,2006.0,9.0,Gas,Bcm
Peru,2006.0,335.0,Gas,Bcm
Trinidad and Tobago,2006.0,483.0,Gas,Bcm
Venezuela,2006.0,4707.6,Gas,Bcm
Iran,2006.0,26850.0,Gas,Bcm
Iraq,2006.0,3170.0,Gas,Bcm
Kuwait,2006.0,1780.0,Gas,Bcm
Oman,2006.0,650.0,Gas,Bcm
Qatar,2006.0,25636.0,Gas,Bcm
Saudi Arabia,2006.0,7154.0,Gas,Bcm
United Arab Emirates,2006.0,6040.0,Gas,Bcm
Algeria,2006.0,4504.2,Gas,Bcm
Angola,2006.0,270.0,Gas,Bcm
Cameroon,2006.0,163.0,Gas,Bcm
Congo,2006.0,130.0,Gas,Bcm
Egypt,2006.0,1985.0,Gas,Bcm
Equatorial Guinea,2006.0,98.4,Gas,Bcm
Gabon,2006.0,30.0,Gas,Bcm
Libya,2006.0,1420.0,Gas,Bcm
Mozambique,2006.0,127.8,Gas,Bcm
Nigeria,2006.0,5207.0,Gas,Bcm
Russian Federation & USSR,2006.0,44855.0,Gas,Bcm
Azerbaijan,2006.0,503.0,Gas,Bcm
Kazakhstan,2006.0,1389.0,Gas,Bcm
Turkmenistan,2006.0,1862.0,Gas,Bcm
Ukraine,2006.0,1030.0,Gas,Bcm
Uzbekistan,2006.0,948.0,Gas,Bcm
Bulgaria,2006.0,3.0,Gas,Bcm
Romania,2006.0,130.0,Gas,Bcm
Canada,2007.0,1634.0,Gas,Bcm
Chile,2007.0,11.0,Gas,Bcm
Mexico,2007.0,510.3344700658395,Gas,Bcm
United States of America,2007.0,6730.0,Gas,Bcm
Denmark,2007.0,105.0,Gas,Bcm
Germany,2007.0,137.0,Gas,Bcm
Italy,2007.0,84.0,Gas,Bcm
Netherlands,2007.0,1317.0,Gas,Bcm
Norway,2007.0,2961.0,Gas,Bcm
Poland,2007.0,79.0,Gas,Bcm
United Kingdom,2007.0,647.0,Gas,Bcm
Australia,2007.0,2362.0,Gas,Bcm
Japan,2007.0,38.0,Gas,Bcm
New Zealand,2007.0,68.0,Gas,Bcm
China,2007.0,1978.0,Gas,Bcm
India,2007.0,1055.0,Gas,Bcm
Bangladesh,2007.0,374.0,Gas,Bcm
Brunei Darussalam,2007.0,321.0,Gas,Bcm
Indonesia,2007.0,3184.0,Gas,Bcm
Malaysia,2007.0,2517.0,Gas,Bcm
Burma,2007.0,536.0,Gas,Bcm
Pakistan,2007.0,637.0,Gas,Bcm
Thailand,2007.0,317.0,Gas,Bcm
Viet Nam,2007.0,220.0,Gas,Bcm
Argentina,2007.0,442.0,Gas,Bcm
Bolivia,2007.0,710.0,Gas,Bcm
Brazil,2007.0,365.0,Gas,Bcm
Colombia,2007.0,106.0,Gas,Bcm
Ecuador,2007.0,8.0,Gas,Bcm
Peru,2007.0,335.0,Gas,Bcm
Trinidad and Tobago,2007.0,481.0,Gas,Bcm
Venezuela,2007.0,4838.4,Gas,Bcm
Iran,2007.0,28080.0,Gas,Bcm
Iraq,2007.0,3170.0,Gas,Bcm
Kuwait,2007.0,1784.0,Gas,Bcm
Oman,2007.0,630.0,Gas,Bcm
Qatar,2007.0,25636.0,Gas,Bcm
Saudi Arabia,2007.0,7305.4,Gas,Bcm
United Arab Emirates,2007.0,6072.0,Gas,Bcm
Algeria,2007.0,4504.2,Gas,Bcm
Angola,2007.0,270.0,Gas,Bcm
Cameroon,2007.0,161.0,Gas,Bcm
Congo,2007.0,130.0,Gas,Bcm
Egypt,2007.0,2060.0,Gas,Bcm
Equatorial Guinea,2007.0,97.3,Gas,Bcm
Gabon,2007.0,30.0,Gas,Bcm
Libya,2007.0,1539.5,Gas,Bcm
Mozambique,2007.0,127.8,Gas,Bcm
Nigeria,2007.0,5292.0,Gas,Bcm
Russian Federation & USSR,2007.0,44900.0,Gas,Bcm
Azerbaijan,2007.0,532.0,Gas,Bcm
Kazakhstan,2007.0,1389.0,Gas,Bcm
Turkmenistan,2007.0,5859.0,Gas,Bcm
Ukraine,2007.0,1030.0,Gas,Bcm
Uzbekistan,2007.0,942.0,Gas,Bcm
Bulgaria,2007.0,3.0,Gas,Bcm
Romania,2007.0,120.0,Gas,Bcm
Canada,2008.0,1754.0,Gas,Bcm
Chile,2008.0,10.0,Gas,Bcm
Mexico,2008.0,496.3344700658395,Gas,Bcm
United States of America,2008.0,6925.0,Gas,Bcm
Denmark,2008.0,107.0,Gas,Bcm
Germany,2008.0,126.0,Gas,Bcm
Italy,2008.0,69.0,Gas,Bcm
Netherlands,2008.0,1274.0,Gas,Bcm
Norway,2008.0,2986.0,Gas,Bcm
Poland,2008.0,79.0,Gas,Bcm
United Kingdom,2008.0,601.0,Gas,Bcm
Australia,2008.0,3569.0,Gas,Bcm
Japan,2008.0,38.0,Gas,Bcm
New Zealand,2008.0,68.0,Gas,Bcm
China,2008.0,2099.0,Gas,Bcm
India,2008.0,1074.0,Gas,Bcm
Bangladesh,2008.0,344.0,Gas,Bcm
Brunei Darussalam,2008.0,321.0,Gas,Bcm
Indonesia,2008.0,3038.0,Gas,Bcm
Malaysia,2008.0,2491.0,Gas,Bcm
Burma,2008.0,523.0,Gas,Bcm
Pakistan,2008.0,607.0,Gas,Bcm
Thailand,2008.0,340.0,Gas,Bcm
Viet Nam,2008.0,217.0,Gas,Bcm
Argentina,2008.0,399.0,Gas,Bcm
Bolivia,2008.0,710.0,Gas,Bcm
Brazil,2008.0,365.0,Gas,Bcm
Colombia,2008.0,124.0,Gas,Bcm
Ecuador,2008.0,8.0,Gas,Bcm
Peru,2008.0,345.0,Gas,Bcm
Trinidad and Tobago,2008.0,435.0,Gas,Bcm
Venezuela,2008.0,4983.219,Gas,Bcm
Iran,2008.0,29610.0,Gas,Bcm
Iraq,2008.0,3170.0,Gas,Bcm
Kuwait,2008.0,1784.0,Gas,Bcm
Oman,2008.0,610.0,Gas,Bcm
Qatar,2008.0,25466.0,Gas,Bcm
Saudi Arabia,2008.0,7570.4,Gas,Bcm
United Arab Emirates,2008.0,6091.0,Gas,Bcm
Algeria,2008.0,4504.2,Gas,Bcm
Angola,2008.0,272.0,Gas,Bcm
Cameroon,2008.0,159.0,Gas,Bcm
Congo,2008.0,150.0,Gas,Bcm
Egypt,2008.0,2170.0,Gas,Bcm
Equatorial Guinea,2008.0,93.1,Gas,Bcm
Gabon,2008.0,29.0,Gas,Bcm
Libya,2008.0,1539.5,Gas,Bcm
Mozambique,2008.0,127.8,Gas,Bcm
Nigeria,2008.0,5292.0,Gas,Bcm
Russian Federation & USSR,2008.0,44900.0,Gas,Bcm
Azerbaijan,2008.0,513.0,Gas,Bcm
Kazakhstan,2008.0,1389.0,Gas,Bcm
Turkmenistan,2008.0,5859.0,Gas,Bcm
Ukraine,2008.0,1010.0,Gas,Bcm
Uzbekistan,2008.0,908.0,Gas,Bcm
Bulgaria,2008.0,4.0,Gas,Bcm
Romania,2008.0,113.0,Gas,Bcm
Canada,2009.0,1727.0,Gas,Bcm
Chile,2009.0,9.0,Gas,Bcm
Mexico,2009.0,476.3344700658395,Gas,Bcm
United States of America,2009.0,7712.0,Gas,Bcm
Denmark,2009.0,105.0,Gas,Bcm
Germany,2009.0,98.0,Gas,Bcm
Italy,2009.0,64.0,Gas,Bcm
Netherlands,2009.0,1317.0,Gas,Bcm
Norway,2009.0,2819.0,Gas,Bcm
Poland,2009.0,70.0,Gas,Bcm
United Kingdom,2009.0,564.0,Gas,Bcm
Australia,2009.0,3594.0,Gas,Bcm
Japan,2009.0,38.0,Gas,Bcm
New Zealand,2009.0,64.0,Gas,Bcm
China,2009.0,2164.0,Gas,Bcm
India,2009.0,1024.0,Gas,Bcm
Bangladesh,2009.0,364.0,Gas,Bcm
Brunei Darussalam,2009.0,309.0,Gas,Bcm
Indonesia,2009.0,2960.0,Gas,Bcm
Malaysia,2009.0,2489.0,Gas,Bcm
Burma,2009.0,510.0,Gas,Bcm
Pakistan,2009.0,576.0,Gas,Bcm
Thailand,2009.0,312.0,Gas,Bcm
Viet Nam,2009.0,225.0,Gas,Bcm
Argentina,2009.0,379.0,Gas,Bcm
Bolivia,2009.0,695.0,Gas,Bcm
Brazil,2009.0,367.0,Gas,Bcm
Colombia,2009.0,134.0,Gas,Bcm
Ecuador,2009.0,8.0,Gas,Bcm
Peru,2009.0,345.0,Gas,Bcm
Trinidad and Tobago,2009.0,408.0,Gas,Bcm
Venezuela,2009.0,5065.0,Gas,Bcm
Iran,2009.0,29610.0,Gas,Bcm
Iraq,2009.0,3170.0,Gas,Bcm
Kuwait,2009.0,1784.0,Gas,Bcm
Oman,2009.0,529.0,Gas,Bcm
Qatar,2009.0,25366.0,Gas,Bcm
Saudi Arabia,2009.0,7920.0,Gas,Bcm
United Arab Emirates,2009.0,6091.0,Gas,Bcm
Algeria,2009.0,4504.0,Gas,Bcm
Angola,2009.0,275.0,Gas,Bcm
Cameroon,2009.0,157.0,Gas,Bcm
Congo,2009.0,180.0,Gas,Bcm
Egypt,2009.0,2185.0,Gas,Bcm
Equatorial Guinea,2009.0,84.2,Gas,Bcm
Gabon,2009.0,29.0,Gas,Bcm
Libya,2009.0,1549.0,Gas,Bcm
Mozambique,2009.0,127.8,Gas,Bcm
Nigeria,2009.0,5292.0,Gas,Bcm
Russian Federation & USSR,2009.0,46000.0,Gas,Bcm
Azerbaijan,2009.0,515.0,Gas,Bcm
Kazakhstan,2009.0,1389.0,Gas,Bcm
Turkmenistan,2009.0,8113.0,Gas,Bcm
Ukraine,2009.0,990.0,Gas,Bcm
Uzbekistan,2009.0,896.0,Gas,Bcm
Bulgaria,2009.0,5.0,Gas,Bcm
Romania,2009.0,112.0,Gas,Bcm
Canada,2010.0,1977.0,Gas,Bcm
Chile,2010.0,8.0,Gas,Bcm
Mexico,2010.0,490.3344700658395,Gas,Bcm
United States of America,2010.0,8620.0,Gas,Bcm
Denmark,2010.0,101.0,Gas,Bcm
Germany,2010.0,87.0,Gas,Bcm
Italy,2010.0,66.0,Gas,Bcm
Netherlands,2010.0,1236.0,Gas,Bcm
Norway,2010.0,2762.0,Gas,Bcm
Poland,2010.0,71.0,Gas,Bcm
United Kingdom,2010.0,520.0,Gas,Bcm
Australia,2010.0,3759.0,Gas,Bcm
Japan,2010.0,37.0,Gas,Bcm
New Zealand,2010.0,52.0,Gas,Bcm
China,2010.0,2244.0,Gas,Bcm
India,2010.0,1098.0,Gas,Bcm
Bangladesh,2010.0,354.0,Gas,Bcm
Brunei Darussalam,2010.0,301.0,Gas,Bcm
Indonesia,2010.0,3068.0,Gas,Bcm
Malaysia,2010.0,2507.0,Gas,Bcm
Burma,2010.0,522.0,Gas,Bcm
Pakistan,2010.0,544.0,Gas,Bcm
Thailand,2010.0,300.0,Gas,Bcm
Viet Nam,2010.0,228.0,Gas,Bcm
Argentina,2010.0,359.0,Gas,Bcm
Bolivia,2010.0,281.0,Gas,Bcm
Brazil,2010.0,417.0,Gas,Bcm
Colombia,2010.0,153.0,Gas,Bcm
Ecuador,2010.0,7.0,Gas,Bcm
Peru,2010.0,353.0,Gas,Bcm
Trinidad and Tobago,2010.0,381.0,Gas,Bcm
Venezuela,2010.0,5525.0,Gas,Bcm
Iran,2010.0,33090.0,Gas,Bcm
Iraq,2010.0,3158.0,Gas,Bcm
Kuwait,2010.0,1784.0,Gas,Bcm
Oman,2010.0,520.0,Gas,Bcm
Qatar,2010.0,25201.0,Gas,Bcm
Saudi Arabia,2010.0,8016.0,Gas,Bcm
United Arab Emirates,2010.0,6091.0,Gas,Bcm
Algeria,2010.0,4504.0,Gas,Bcm
Angola,2010.0,275.0,Gas,Bcm
Cameroon,2010.0,155.0,Gas,Bcm
Congo,2010.0,182.0,Gas,Bcm
Egypt,2010.0,2210.0,Gas,Bcm
Equatorial Guinea,2010.0,82.3,Gas,Bcm
Gabon,2010.0,28.0,Gas,Bcm
Libya,2010.0,1495.0,Gas,Bcm
Mozambique,2010.0,127.8,Gas,Bcm
Nigeria,2010.0,5177.570093457944,Gas,Bcm
Russian Federation & USSR,2010.0,46000.0,Gas,Bcm
Azerbaijan,2010.0,515.0,Gas,Bcm
Kazakhstan,2010.0,1389.0,Gas,Bcm
Turkmenistan,2010.0,13950.0,Gas,Bcm
Ukraine,2010.0,969.0,Gas,Bcm
Uzbekistan,2010.0,896.0,Gas,Bcm
Bulgaria,2010.0,5.0,Gas,Bcm
Romania,2010.0,110.0,Gas,Bcm
Canada,2011.0,1907.0,Gas,Bcm
Chile,2011.0,9.0,Gas,Bcm
Mexico,2011.0,487.72932042123006,Gas,Bcm
United States of America,2011.0,9454.0,Gas,Bcm
Denmark,2011.0,95.0,Gas,Bcm
Germany,2011.0,80.0,Gas,Bcm
Italy,2011.0,62.0,Gas,Bcm
Netherlands,2011.0,1165.0,Gas,Bcm
Norway,2011.0,2685.0,Gas,Bcm
Poland,2011.0,69.0,Gas,Bcm
United Kingdom,2011.0,493.0,Gas,Bcm
Australia,2011.0,3730.0,Gas,Bcm
Japan,2011.0,36.0,Gas,Bcm
New Zealand,2011.0,51.0,Gas,Bcm
China,2011.0,2273.0,Gas,Bcm
India,2011.0,1142.0,Gas,Bcm
Bangladesh,2011.0,474.0,Gas,Bcm
Brunei Darussalam,2011.0,288.0,Gas,Bcm
Indonesia,2011.0,2925.0,Gas,Bcm
Malaysia,2011.0,2547.0,Gas,Bcm
Burma,2011.0,509.0,Gas,Bcm
Pakistan,2011.0,512.0,Gas,Bcm
Thailand,2011.0,285.0,Gas,Bcm
Viet Nam,2011.0,224.0,Gas,Bcm
Argentina,2011.0,333.0,Gas,Bcm
Bolivia,2011.0,281.0,Gas,Bcm
Brazil,2011.0,460.0,Gas,Bcm
Colombia,2011.0,155.0,Gas,Bcm
Ecuador,2011.0,7.0,Gas,Bcm
Peru,2011.0,359.0,Gas,Bcm
Trinidad and Tobago,2011.0,375.0,Gas,Bcm
Venezuela,2011.0,5528.0,Gas,Bcm
Iran,2011.0,33620.0,Gas,Bcm
Iraq,2011.0,3158.0,Gas,Bcm
Kuwait,2011.0,1784.0,Gas,Bcm
Oman,2011.0,515.0,Gas,Bcm
Qatar,2011.0,25110.0,Gas,Bcm
Saudi Arabia,2011.0,8151.0,Gas,Bcm
United Arab Emirates,2011.0,6091.0,Gas,Bcm
Algeria,2011.0,4504.0,Gas,Bcm
Angola,2011.0,275.0,Gas,Bcm
Cameroon,2011.0,153.0,Gas,Bcm
Congo,2011.0,214.0,Gas,Bcm
Egypt,2011.0,2190.0,Gas,Bcm
Equatorial Guinea,2011.0,78.3,Gas,Bcm
Gabon,2011.0,27.0,Gas,Bcm
Libya,2011.0,1547.0,Gas,Bcm
Mozambique,2011.0,127.8,Gas,Bcm
Nigeria,2011.0,5175.5876522231665,Gas,Bcm
Russian Federation & USSR,2011.0,48676.0,Gas,Bcm
Azerbaijan,2011.0,515.0,Gas,Bcm
Kazakhstan,2011.0,1389.0,Gas,Bcm
Turkmenistan,2011.0,13950.0,Gas,Bcm
Ukraine,2011.0,969.0,Gas,Bcm
Uzbekistan,2011.0,896.0,Gas,Bcm
Bulgaria,2011.0,5.0,Gas,Bcm
Romania,2011.0,112.0,Gas,Bcm
Canada,2012.0,1999.0,Gas,Bcm
Chile,2012.0,6.0,Gas,Bcm
Mexico,2012.0,483.51011067072125,Gas,Bcm
United States of America,2012.0,8746.0,Gas,Bcm
Denmark,2012.0,91.0,Gas,Bcm
Germany,2012.0,71.0,Gas,Bcm
Italy,2012.0,59.0,Gas,Bcm
Netherlands,2012.0,955.0,Gas,Bcm
Norway,2012.0,2687.0,Gas,Bcm
Poland,2012.0,73.0,Gas,Bcm
United Kingdom,2012.0,461.0,Gas,Bcm
Australia,2012.0,3727.0,Gas,Bcm
Japan,2012.0,34.0,Gas,Bcm
New Zealand,2012.0,50.0,Gas,Bcm
China,2012.0,2313.0,Gas,Bcm
India,2012.0,1667.0,Gas,Bcm
Bangladesh,2012.0,456.0,Gas,Bcm
Brunei Darussalam,2012.0,276.0,Gas,Bcm
Indonesia,2012.0,2908.0,Gas,Bcm
Malaysia,2012.0,2607.0,Gas,Bcm
Burma,2012.0,496.0,Gas,Bcm
Pakistan,2012.0,502.0,Gas,Bcm
Thailand,2012.0,256.0,Gas,Bcm
Viet Nam,2012.0,220.0,Gas,Bcm
Argentina,2012.0,316.0,Gas,Bcm
Bolivia,2012.0,317.0,Gas,Bcm
Brazil,2012.0,459.0,Gas,Bcm
Colombia,2012.0,162.0,Gas,Bcm
Ecuador,2012.0,6.0,Gas,Bcm
Peru,2012.0,435.0,Gas,Bcm
Trinidad and Tobago,2012.0,371.0,Gas,Bcm
Venezuela,2012.0,5563.0,Gas,Bcm
Iran,2012.0,33780.0,Gas,Bcm
Iraq,2012.0,3158.0,Gas,Bcm
Kuwait,2012.0,1784.0,Gas,Bcm
Oman,2012.0,505.0,Gas,Bcm
Qatar,2012.0,25069.0,Gas,Bcm
Saudi Arabia,2012.0,8235.0,Gas,Bcm
United Arab Emirates,2012.0,6091.0,Gas,Bcm
Algeria,2012.0,4504.0,Gas,Bcm
Angola,2012.0,275.0,Gas,Bcm
Cameroon,2012.0,151.0,Gas,Bcm
Congo,2012.0,224.0,Gas,Bcm
Egypt,2012.0,2185.0,Gas,Bcm
Equatorial Guinea,2012.0,71.0,Gas,Bcm
Gabon,2012.0,26.0,Gas,Bcm
Libya,2012.0,1549.0,Gas,Bcm
Mozambique,2012.0,127.8,Gas,Bcm
Nigeria,2012.0,5118.380062305297,Gas,Bcm
Russian Federation & USSR,2012.0,48810.0,Gas,Bcm
Azerbaijan,2012.0,508.0,Gas,Bcm
Kazakhstan,2012.0,1389.0,Gas,Bcm
Turkmenistan,2012.0,13950.0,Gas,Bcm
Ukraine,2012.0,960.0,Gas,Bcm
Uzbekistan,2012.0,867.0,Gas,Bcm
Bulgaria,2012.0,5.0,Gas,Bcm
Romania,2012.0,119.0,Gas,Bcm
Canada,2013.0,2028.0,Gas,Bcm
Chile,2013.0,7.0,Gas,Bcm
Mexico,2013.0,468.6154507461064,Gas,Bcm
United States of America,2013.0,9573.0,Gas,Bcm
Denmark,2013.0,90.0,Gas,Bcm
Germany,2013.0,62.0,Gas,Bcm
Italy,2013.0,56.0,Gas,Bcm
Netherlands,2013.0,897.0,Gas,Bcm
Norway,2013.0,2654.0,Gas,Bcm
Poland,2013.0,69.0,Gas,Bcm
United Kingdom,2013.0,452.0,Gas,Bcm
Australia,2013.0,3769.0,Gas,Bcm
Japan,2013.0,33.0,Gas,Bcm
New Zealand,2013.0,53.0,Gas,Bcm
China,2013.0,2355.0,Gas,Bcm
India,2013.0,1172.0,Gas,Bcm
Bangladesh,2013.0,436.0,Gas,Bcm
Brunei Darussalam,2013.0,270.0,Gas,Bcm
Indonesia,2013.0,2874.0,Gas,Bcm
Malaysia,2013.0,2782.0,Gas,Bcm
Burma,2013.0,297.0,Gas,Bcm
Pakistan,2013.0,457.0,Gas,Bcm
Thailand,2013.0,238.0,Gas,Bcm
Viet Nam,2013.0,216.0,Gas,Bcm
Argentina,2013.0,328.0,Gas,Bcm
Bolivia,2013.0,296.0,Gas,Bcm
Brazil,2013.0,458.0,Gas,Bcm
Colombia,2013.0,156.0,Gas,Bcm
Ecuador,2013.0,6.0,Gas,Bcm
Peru,2013.0,426.0,Gas,Bcm
Trinidad and Tobago,2013.0,346.0,Gas,Bcm
Venezuela,2013.0,5581.0,Gas,Bcm
Iran,2013.0,34020.0,Gas,Bcm
Iraq,2013.0,3158.0,Gas,Bcm
Kuwait,2013.0,1784.0,Gas,Bcm
Oman,2013.0,706.0,Gas,Bcm
Qatar,2013.0,24681.0,Gas,Bcm
Saudi Arabia,2013.0,8317.0,Gas,Bcm
United Arab Emirates,2013.0,6091.0,Gas,Bcm
Algeria,2013.0,4504.0,Gas,Bcm
Angola,2013.0,275.0,Gas,Bcm
Cameroon,2013.0,150.0,Gas,Bcm
Congo,2013.0,254.0,Gas,Bcm
Egypt,2013.0,2185.0,Gas,Bcm
Equatorial Guinea,2013.0,65.8,Gas,Bcm
Gabon,2013.0,26.0,Gas,Bcm
Libya,2013.0,1506.0,Gas,Bcm
Mozambique,2013.0,127.8,Gas,Bcm
Nigeria,2013.0,5107.051826677994,Gas,Bcm
Russian Federation & USSR,2013.0,49335.0,Gas,Bcm
Azerbaijan,2013.0,675.0,Gas,Bcm
Kazakhstan,2013.0,1389.0,Gas,Bcm
Turkmenistan,2013.0,13950.0,Gas,Bcm
Ukraine,2013.0,952.0,Gas,Bcm
Uzbekistan,2013.0,867.0,Gas,Bcm
Bulgaria,2013.0,5.0,Gas,Bcm
Romania,2013.0,113.0,Gas,Bcm
Canada,2014.0,1987.0,Gas,Bcm
