country,type,country_to,co2,co2_unit,continent_to
Kuwait,CO2 Exports,Burkina Faso,5.157996794020001,MtCO2e,Africa
Kuwait,CO2 Exports,Burma,0.376892032769,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Burundi,2.1628062444500005,MtCO2e,Africa
Kuwait,CO2 Exports,Cambodia,7.512480563649999,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Cameroon,2.8576892915500003,MtCO2e,Africa
Kuwait,CO2 Exports,Canada,105.1513833202,MtCO2e,North America
Kuwait,CO2 Exports,Cape Verde,1.4719305305600001,MtCO2e,Africa
Kuwait,CO2 Exports,Cayman Islands,1.07115793431,MtCO2e,Central and South America
Kuwait,CO2 Exports,Central African Republic,1.067766511387,MtCO2e,Africa
Kuwait,CO2 Exports,Chad,1.4167625887400004,MtCO2e,Africa
Kuwait,CO2 Exports,Chile,20.8073391014,MtCO2e,Central and South America
Kuwait,CO2 Exports,China,2094.061680052,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Colombia,23.7898642202,MtCO2e,Central and South America
Kuwait,CO2 Exports,Congo,2.5657674318999995,MtCO2e,Africa
Kuwait,CO2 Exports,Costa Rica,4.569922694779999,MtCO2e,Central and South America
Kuwait,CO2 Exports,Croatia,7.19348197737,MtCO2e,Europe
Kuwait,CO2 Exports,Cuba,5.089548850719999,MtCO2e,Central and South America
Kuwait,CO2 Exports,Cyprus,7.78263086497,MtCO2e,Europe
Kuwait,CO2 Exports,Czechia,21.2635377709,MtCO2e,Europe
Kuwait,CO2 Exports,Democratic Republic of the Congo,5.79838538902,MtCO2e,Africa
Kuwait,CO2 Exports,Denmark,41.4464930097,MtCO2e,Europe
Kuwait,CO2 Exports,Djibouti,1.174097081249,MtCO2e,Africa
Kuwait,CO2 Exports,Dominican Republic,5.71946782987,MtCO2e,Central and South America
Kuwait,CO2 Exports,Ecuador,8.25253947068,MtCO2e,Central and South America
Kuwait,CO2 Exports,Egypt,18.203780319299998,MtCO2e,Africa
Kuwait,CO2 Exports,El Salvador,3.08871404916,MtCO2e,Central and South America
Kuwait,CO2 Exports,Eritrea,1.006352724187,MtCO2e,Africa
Kuwait,CO2 Exports,Eswatini,1.9825728743300002,MtCO2e,Africa
Kuwait,CO2 Exports,Ethiopia,2.9408424782,MtCO2e,Africa
Kuwait,CO2 Exports,Fiji,1.8405426278199997,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Finland,23.449740188299998,MtCO2e,Europe
Kuwait,CO2 Exports,France,332.06991978699995,MtCO2e,Europe
Kuwait,CO2 Exports,French Polynesia,1.95265614826,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Gabon,2.75103711164,MtCO2e,Africa
Kuwait,CO2 Exports,Gambia,0.7759393421709999,MtCO2e,Africa
Kuwait,CO2 Exports,Germany,363.147344134,MtCO2e,Europe
Kuwait,CO2 Exports,Ghana,4.979691306539999,MtCO2e,Africa
Kuwait,CO2 Exports,Greece,53.457339322699994,MtCO2e,Europe
Kuwait,CO2 Exports,Greenland,0.9733921792,MtCO2e,North America
Kuwait,CO2 Exports,Guatemala,4.2125551127800005,MtCO2e,Central and South America
Kuwait,CO2 Exports,Guinea,1.9222215459499998,MtCO2e,Africa
Kuwait,CO2 Exports,Guyana,44.9880321488,MtCO2e,Central and South America
Kuwait,CO2 Exports,Haiti,1.76096585942,MtCO2e,Central and South America
Kuwait,CO2 Exports,Honduras,2.30729607941,MtCO2e,Central and South America
Kuwait,CO2 Exports,Hong Kong Special Administrative Region (China),295.2673754280001,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Hungary,14.835154287799996,MtCO2e,Europe
Kuwait,CO2 Exports,Iceland,2.8263859742200004,MtCO2e,Europe
Kuwait,CO2 Exports,India,1511.055113724,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Indonesia,2223.2292552199992,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Ireland,35.79197970799999,MtCO2e,Europe
Kuwait,CO2 Exports,Italy,306.27848204300005,MtCO2e,Europe
Kuwait,CO2 Exports,Ivory Coast,2.0472467672200003,MtCO2e,Africa
Kuwait,CO2 Exports,Jamaica,2.52541302091,MtCO2e,Central and South America
Kuwait,CO2 Exports,Japan,4407.88751143,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Kenya,28.7794283539,MtCO2e,Africa
Kuwait,CO2 Exports,Laos,2.01511123026,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Lesotho,5.48664712264,MtCO2e,Africa
Kuwait,CO2 Exports,Liberia,1.40013222857,MtCO2e,Africa
Kuwait,CO2 Exports,Libya,4.7346991457400005,MtCO2e,Africa
Kuwait,CO2 Exports,Liechtenstein,1.2520884515300001,MtCO2e,Europe
Kuwait,CO2 Exports,Luxembourg,12.57203336,MtCO2e,Europe
Kuwait,CO2 Exports,Macao Special Administrative Region (China),5.46555354053,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Macedonia,2.6605047514900004,MtCO2e,Europe
Kuwait,CO2 Exports,Madagascar,2.35287257578,MtCO2e,Africa
Kuwait,CO2 Exports,Malawi,2.0944661722099998,MtCO2e,Africa
Kuwait,CO2 Exports,Malaysia,286.96083038330005,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Maldives,2.55556192214,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Mali,2.570529458119999,MtCO2e,Africa
Kuwait,CO2 Exports,Malta,4.460412268280001,MtCO2e,Europe
Kuwait,CO2 Exports,Mauritania,2.8665350968400003,MtCO2e,Africa
Kuwait,CO2 Exports,Mauritius,4.664689592029998,MtCO2e,Africa
Kuwait,CO2 Exports,Mexico,73.2709189996,MtCO2e,North America
Kuwait,CO2 Exports,Monaco,1.46906310489,MtCO2e,Europe
Kuwait,CO2 Exports,Mongolia,3.8661993908700003,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Montenegro,11.443385995199998,MtCO2e,Europe
Kuwait,CO2 Exports,Morocco,10.126959746799999,MtCO2e,Africa
Kuwait,CO2 Exports,Mozambique,2.14105381682,MtCO2e,Africa
Kuwait,CO2 Exports,Namibia,3.4960887754099996,MtCO2e,Africa
Kuwait,CO2 Exports,Nepal,64.3277602618,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Netherlands,193.40459760291006,MtCO2e,Europe
Kuwait,CO2 Exports,New Caledonia,2.11295737764,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,New Zealand,23.028161826700003,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Nicaragua,1.94044736865,MtCO2e,Central and South America
Kuwait,CO2 Exports,Niger,4.3472200461799995,MtCO2e,Africa
Kuwait,CO2 Exports,Nigeria,43.345166677499996,MtCO2e,Africa
Kuwait,CO2 Exports,North Korea,1.0282115800059997,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Norway,39.927755985599994,MtCO2e,Europe
Kuwait,CO2 Exports,Pakistan,17.109447049,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Panama,5.553201140750001,MtCO2e,Central and South America
Kuwait,CO2 Exports,Papua New Guinea,3.8904374023800004,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Paraguay,5.06273780785,MtCO2e,Central and South America
Kuwait,CO2 Exports,Peru,14.219689712300003,MtCO2e,Central and South America
Kuwait,CO2 Exports,Philippines,87.56440624209998,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Poland,52.094022287499996,MtCO2e,Europe
Kuwait,CO2 Exports,Portugal,28.8253498807,MtCO2e,Europe
Kuwait,CO2 Exports,Romania,18.279936438500002,MtCO2e,Europe
Kuwait,CO2 Exports,Rwanda,4.49642172329,MtCO2e,Africa
Kuwait,CO2 Exports,Samoa,0.956222572465,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,San Marino,3.28097130072,MtCO2e,Europe
Kuwait,CO2 Exports,Sao Tome and Principe,0.9622515390749999,MtCO2e,Africa
Kuwait,CO2 Exports,Senegal,3.812920640230001,MtCO2e,Africa
Kuwait,CO2 Exports,Serbia,47.961782545700004,MtCO2e,Europe
Kuwait,CO2 Exports,Seychelles,1.282461079181,MtCO2e,Africa
Kuwait,CO2 Exports,Sierra Leone,2.814169754629999,MtCO2e,Africa
Kuwait,CO2 Exports,Singapore,534.434669532,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Slovakia,11.313949032,MtCO2e,Europe
Kuwait,CO2 Exports,Slovenia,7.197151734100001,MtCO2e,Europe
Kuwait,CO2 Exports,Somalia,0.734131910257,MtCO2e,Africa
Kuwait,CO2 Exports,South Africa,238.4485927822,MtCO2e,Africa
Kuwait,CO2 Exports,South Korea,3244.8559523960002,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,South Sudan,0.6565920864890002,MtCO2e,Africa
Kuwait,CO2 Exports,Spain,182.784902173,MtCO2e,Europe
Kuwait,CO2 Exports,Sri Lanka,12.74720018178,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Sudan,0.6464298007470001,MtCO2e,Africa
Kuwait,CO2 Exports,Suriname,2.495588749610001,MtCO2e,Central and South America
Kuwait,CO2 Exports,Sweden,55.76381491589999,MtCO2e,Europe
Kuwait,CO2 Exports,Switzerland,61.74403307099999,MtCO2e,Europe
Kuwait,CO2 Exports,Taiwan,126.82309166600001,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Tanzania,6.965142961109999,MtCO2e,Africa
Kuwait,CO2 Exports,Thailand,301.25982386839996,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Togo,1.7206968366199997,MtCO2e,Africa
Kuwait,CO2 Exports,Trinidad and Tobago,2.21404149185,MtCO2e,Central and South America
Kuwait,CO2 Exports,Tunisia,17.749928334699998,MtCO2e,Africa
Kuwait,CO2 Exports,Turkey,257.558831365,MtCO2e,Europe
Kuwait,CO2 Exports,Uganda,5.41073948449,MtCO2e,Africa
Kuwait,CO2 Exports,United Kingdom,2076.127399583,MtCO2e,Europe
Kuwait,CO2 Exports,United States of America,2104.092625061,MtCO2e,North America
Kuwait,CO2 Exports,Uruguay,9.915985208060002,MtCO2e,Central and South America
Kuwait,CO2 Exports,Vanuatu,1.23986910387,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Venezuela,15.442368795199998,MtCO2e,Central and South America
Kuwait,CO2 Exports,Viet Nam,247.31843869999997,MtCO2e,Asia and Oceania
Kuwait,CO2 Exports,Zambia,3.7362312956699997,MtCO2e,Africa
Kuwait,CO2 Exports,Zimbabwe,1.5977056095120004,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Afghanistan,41.2689138501,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Albania,1.7942411733399994,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Algeria,2.08101147449,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Andorra,0.6299225080510001,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Angola,1.64336339915,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Antigua and Barbuda,0.46417318605200003,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Argentina,4.496004812639999,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Aruba,0.7963241174820002,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Australia,7.7311183968,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Austria,6.931776497699999,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Bahamas,0.591454828221,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Bangladesh,1.6824369359899998,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Barbados,0.5498012187859999,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Belgium,3.6605854637,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Belize,0.48333897454099994,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Benin,1.121252944161,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Bermuda,1.5497886375800003,MtCO2e,North America
Kyrgyzstan,CO2 Exports,Bhutan,1.6855899707,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Bolivia,1.25934406963,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Bosnia and Herzegovina,0.8071975893400002,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Botswana,1.0509638063700002,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Brazil,6.453772632500001,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,British Virgin Islands,0.5955096166089999,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Brunei Darussalam,0.697760989579,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Bulgaria,1.5986005017200005,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Burkina Faso,2.51886479518,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Burma,0.33783986063599997,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Burundi,1.4159833356600002,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Cambodia,1.008714228819,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Cameroon,1.0049673820199998,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Canada,5.564258299,MtCO2e,North America
Kyrgyzstan,CO2 Exports,Cape Verde,0.8392469799450001,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Cayman Islands,0.576257219154,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Central African Republic,0.679336942039,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Chad,0.81506821546,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Chile,2.7600648797600003,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,China,159.98894026000002,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Colombia,3.07836363629,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Congo,1.1036378465569998,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Costa Rica,0.8388855775199998,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Croatia,1.2832479511200003,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Cuba,1.3089619297900004,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Cyprus,0.8269891952799998,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Czechia,7.232083582799999,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Democratic Republic of the Congo,1.8765235660099997,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Denmark,3.5872845917000005,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Djibouti,0.6697705994319999,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Dominican Republic,1.0470219462199997,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Ecuador,1.9909375458999998,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Egypt,1.7723120424999996,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,El Salvador,0.8153095149979999,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Eritrea,0.6348887472889998,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Eswatini,0.639438999412,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Ethiopia,0.8030401233140001,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Fiji,0.747053758217,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Finland,3.9319674637000004,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,France,16.5859107191,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,French Polynesia,0.8103085833570001,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Gabon,0.960220694032,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Gambia,0.504993549457,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Germany,63.20100517299999,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Ghana,1.3603391645699996,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Greece,4.2027786696,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Greenland,0.575614980868,MtCO2e,North America
Kyrgyzstan,CO2 Exports,Guatemala,0.97659596474,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Guinea,2.9129624876999998,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Guyana,4.441050036799999,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Haiti,0.9559606500080002,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Honduras,0.809653034284,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Hong Kong Special Administrative Region (China),7.518133859299999,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Hungary,2.8388658458999996,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Iceland,0.6498884091500001,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,India,23.9112304009,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Indonesia,6.297419107500001,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Ireland,1.7346335281400003,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Italy,17.441668373400002,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Ivory Coast,0.716235360766,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Jamaica,0.6662165912789998,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Japan,21.583499006999997,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Kenya,2.12932027132,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Laos,0.8907360645519999,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Lesotho,2.0374636350200004,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Liberia,0.9390977699860001,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Libya,0.9991746374899997,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Liechtenstein,0.8748126427359999,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Luxembourg,1.4739173497899998,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Macao Special Administrative Region (China),0.8108997227799999,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Macedonia,1.34826900892,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Madagascar,0.9138850621890002,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Malawi,0.8511401223399999,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Malaysia,4.328478617100001,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Maldives,0.910634914169,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Mali,1.0952049215929998,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Malta,0.071441853594,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Mauritania,1.57080179646,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Mauritius,1.3164080947999999,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Mexico,4.263045838699999,MtCO2e,North America
Kyrgyzstan,CO2 Exports,Monaco,1.029216482946,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Mongolia,3.1599063648000003,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Montenegro,6.2374623824499995,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Morocco,1.50724593308,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Mozambique,0.900363874378,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Namibia,0.9409871347030001,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Nepal,1.281886554,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Netherlands,6.800617617665997,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,New Caledonia,0.932789126321,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,New Zealand,2.6768222679499996,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Nicaragua,0.908688158255,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Niger,1.72170224236,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Nigeria,2.9051655857899994,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,North Korea,0.418944275305,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Norway,3.4308843291,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Pakistan,1.6727292970199998,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Panama,0.9439133005000001,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Papua New Guinea,1.0537143827159998,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Paraguay,1.4038140396599996,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Peru,2.1252509348800004,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Philippines,2.3839944509500004,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Poland,11.707276472899999,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Portugal,2.30528063453,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Romania,7.5396874429,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Rwanda,2.7908265251799995,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Samoa,0.63583711542,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,San Marino,1.7636713596599998,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Sao Tome and Principe,0.6552649198220002,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Senegal,1.26624119428,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Serbia,31.6762673215,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Seychelles,0.6659967423559999,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Sierra Leone,1.6289518719200002,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Singapore,5.1752463896,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Slovakia,3.5001959694,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Slovenia,1.4400385210100002,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Somalia,0.49430845337500007,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,South Africa,4.179414765300001,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,South Korea,9.6285347219,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,South Sudan,0.501719832292,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Spain,9.8352318462,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Sri Lanka,0.9219739703100001,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Sudan,0.47767283673,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Suriname,1.11422243632,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Sweden,4.670807716300001,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Switzerland,6.1761448713,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Taiwan,1.64711518832,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Tanzania,0.878651559747,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Thailand,5.6556906547,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Togo,0.958166869803,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Trinidad and Tobago,0.6460447870689999,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Tunisia,1.01883057059,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Turkey,17.9031939669,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,Uganda,1.24154308675,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,United Kingdom,20.0322814051,MtCO2e,Europe
Kyrgyzstan,CO2 Exports,United States of America,52.23605045599999,MtCO2e,North America
Kyrgyzstan,CO2 Exports,Uruguay,2.18566150908,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Vanuatu,0.7587802284419999,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Venezuela,4.202799650159999,MtCO2e,Central and South America
Kyrgyzstan,CO2 Exports,Viet Nam,4.13785400361,MtCO2e,Asia and Oceania
Kyrgyzstan,CO2 Exports,Zambia,1.18437852448,MtCO2e,Africa
Kyrgyzstan,CO2 Exports,Zimbabwe,0.32853669256199997,MtCO2e,Africa
Laos,CO2 Exports,Afghanistan,0.67698428,MtCO2e,Asia and Oceania
Laos,CO2 Exports,Albania,0.896178122,MtCO2e,Europe
Laos,CO2 Exports,Algeria,0.835755498,MtCO2e,Africa
Laos,CO2 Exports,Andorra,0.25073281999999997,MtCO2e,Europe
Laos,CO2 Exports,Angola,0.671782654,MtCO2e,Africa
Laos,CO2 Exports,Antigua and Barbuda,0.19316703500000004,MtCO2e,Central and South America
Laos,CO2 Exports,Argentina,1.8827737299999998,MtCO2e,Central and South America
Laos,CO2 Exports,Aruba,0.37588269500000004,MtCO2e,Central and South America
Laos,CO2 Exports,Australia,6.609913559999999,MtCO2e,Asia and Oceania
Laos,CO2 Exports,Austria,4.788912284000001,MtCO2e,Europe
Laos,CO2 Exports,Bahamas,0.24083429000000003,MtCO2e,Central and South America
Laos,CO2 Exports,Bangladesh,1.0371366380000002,MtCO2e,Asia and Oceania
Laos,CO2 Exports,Barbados,0.227446339,MtCO2e,Central and South America
Laos,CO2 Exports,Belgium,7.478253877,MtCO2e,Europe
Laos,CO2 Exports,Belize,0.198037516,MtCO2e,Central and South America
Laos,CO2 Exports,Benin,0.475181647,MtCO2e,Africa
Laos,CO2 Exports,Bermuda,0.356515849,MtCO2e,North America
Laos,CO2 Exports,Bhutan,0.9655032370000002,MtCO2e,Asia and Oceania
Laos,CO2 Exports,Bolivia,0.500866234,MtCO2e,Central and South America
Laos,CO2 Exports,Bosnia and Herzegovina,0.32152023399999996,MtCO2e,Europe
Laos,CO2 Exports,Botswana,0.401454567,MtCO2e,Africa
Laos,CO2 Exports,Brazil,2.2604920109999997,MtCO2e,Central and South America
Laos,CO2 Exports,British Virgin Islands,0.21064362900000003,MtCO2e,Central and South America
Laos,CO2 Exports,Brunei Darussalam,0.31182542399999996,MtCO2e,Asia and Oceania
Laos,CO2 Exports,Bulgaria,0.6205496869999999,MtCO2e,Europe
Laos,CO2 Exports,Burkina Faso,1.346803421,MtCO2e,Africa
Laos,CO2 Exports,Burma,0.1353088869,MtCO2e,Asia and Oceania
Laos,CO2 Exports,Burundi,0.583663444,MtCO2e,Africa
Laos,CO2 Exports,Cambodia,1.0140340780000001,MtCO2e,Asia and Oceania
Laos,CO2 Exports,Cameroon,0.4051001859999999,MtCO2e,Africa
Laos,CO2 Exports,Canada,5.0161182790000005,MtCO2e,North America
Laos,CO2 Exports,Cape Verde,0.36219988999999997,MtCO2e,Africa
Laos,CO2 Exports,Cayman Islands,0.233782469,MtCO2e,Central and South America
Laos,CO2 Exports,Central African Republic,0.270345215,MtCO2e,Africa
Laos,CO2 Exports,Chad,0.34239392699999993,MtCO2e,Africa
Laos,CO2 Exports,Chile,1.1294016420000001,MtCO2e,Central and South America
Laos,CO2 Exports,China,85.10694296,MtCO2e,Asia and Oceania
Laos,CO2 Exports,Colombia,1.227309596,MtCO2e,Central and South America
Laos,CO2 Exports,Congo,0.4715818579999999,MtCO2e,Africa
Laos,CO2 Exports,Costa Rica,0.349361535,MtCO2e,Central and South America
Laos,CO2 Exports,Croatia,0.496517362,MtCO2e,Europe
Laos,CO2 Exports,Cuba,0.40889657599999996,MtCO2e,Central and South America
Laos,CO2 Exports,Cyprus,0.4281295179999999,MtCO2e,Europe
Laos,CO2 Exports,Czechia,1.894609691,MtCO2e,Europe
