Report generated on: 02-06-2025 11:56:24
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.80-1-SUR-MTOE.A","        Suriname","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-SWE-MTOE.A","        Sweden","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0131087690880678","0.0327719227201695","0.0327719227201695","0.03943405057177656","0.0458806918082373","0.04260349953622035","0.04915788408025425","0.05586490497668346","0.21970742689750627","0.17013226776695056","0.17435693855211526","0.1138012856676","0.111215305168218","0.087292087597683","0.094583332946457","0.10961059616217","0.119293785274356","0.105333976102239","0.106603026754635","0.107237552080833","0.11167948135998","0.114217582664772"
"INTL.80-1-CHE-MTOE.A","        Switzerland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00065543845440339","0.00065543845440339","0.00196631536321017","0.001971702528588828","0","0","0","0","0","0","0","0","0","0","0","","","0"
"INTL.80-1-SYR-MTOE.A","        Syria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TWN-MTOE.A","        Taiwan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-TJK-MTOE.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TZA-MTOE.A","        Tanzania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.028178669986542","0.056357087977323","0.081717689368602","0.081717689368602","0.081717689368602","0.081717689368602","0.083408580924912","0.085099220485461","0.08678986004601","0.08848075160232","0.090171391162869","0.091862030723418","0.093552922279728"
"INTL.80-1-THA-MTOE.A","        Thailand","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00328617088098138","0.0393263072642034","0.076082056169598","0.108205719794595","0.189359946641601","0.236136407781465","0.25417048441743","0.273895452609705","0.265442002811199","0.535392461782449","0.596258257915584","0.66163251020877","0.719116775225046","0.823377249385425","0.8369031218571","0.912421463509341","0.832958128218645","0.747295193215827","0.802525104154197"
"INTL.80-1-BHS-MTOE.A","        The Bahamas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TLS-MTOE.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TGO-MTOE.A","        Togo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TON-MTOE.A","        Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TTO-MTOE.A","        Trinidad and Tobago","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0196631536321017","0.0589894608963051","0.1048701527045424","0.14130534788219934","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TUN-MTOE.A","        Tunisia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TUR-MTOE.A","        Turkiye","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01638596136008475","0.028129530813147","0.028129530813147","0.028129530813147","0.028129530813147","0.028129530813147","0.028129530813147","0.028129530813147","0.033115518940293","0.045858944574063","0.048091879012284","0.051735233724822","0.052806719700594","0.052243005183237","0.054666448416774","0.059174904576825","0.058672929020913","0.057639998396574"
"INTL.80-1-TKM-MTOE.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TCA-MTOE.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TUV-MTOE.A","        Tuvalu","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","",""
"INTL.80-1-USIQ-MTOE.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.80-1-VIR-MTOE.A","        U.S. Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0065543845440339","0.10515746819140416","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-UGA-MTOE.A","        Uganda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-UKR-MTOE.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001878628398255","0.018542100090141","0.035205823777788","0.123985694348415","0.081717689368602","0.087353574563367","0.092989207762371","0.098624840961375","0.10426072615614","0.109896359355144","0.115531992554148","0.121167877748913","0.126803510947917"
"INTL.80-1-ARE-MTOE.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-GBR-MTOE.A","        United Kingdom","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.315599743072161","0.187669055085291","0.26375136325065","0.363503381250978","0.290802604202478","0.147655656179145","0.183724061446836","0.231064237104057","0.276149806687611"
"INTL.80-1-USA-MTOE.A","        United States","0","0.1775814127767","0.4820426912169","0.8879574630357","1.0909400485212","1.3192734075633","1.5222307934727","1.7505641525148","1.7759401256475","1.8012908992041","1.5983335132947","1.8520428454695","2.1057521776443","2.4676684895925","2.7554476486545","2.9023359777414","2.0810565930663","2.7540868715451","3.0036130740873","3.1318285172841","3.4691500429587","3.7745941048668","4.5764194167927","5.9968691223975","7.2799307391051","8.3489471564193","10.420011613570429","13.911657066117836","19.858806920878514","23.33414522374009","28.369071431663816","29.715678819422784","28.198561523932295","28.357960938561323","30.53418020282862","31.5889583556548","32.88171576126263","33.99760162615251","34.32769440142706","33.659956537920785","29.70899715181987","31.317541029358768","32.51221563688714"
"INTL.80-1-URY-MTOE.A","        Uruguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007082360656668035","0.009204496422376343","0.008886631340227063","0.011563292323948112","0.016768048351679596","0.014083245493782804","0.014738533178265602","0.0148490770131099","0.0149604339398958","0.0150726476522691","0.043036844046624","0.047960337225042","0.051644263255101"
"INTL.80-1-UZB-MTOE.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-VUT-MTOE.A","        Vanuatu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-VEN-MTOE.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-VNM-MTOE.A","        Vietnam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002817816599502","0.002817816599502","0.005635633199004","0.008453701794267","0.017470614114369","0.026206047169434","0.022542784791777","0.016907151592773","0.015430204437552","0.087917037084963","0.084535757963865","0.084535757963865","0.084535757963865","0.112714175954646"
"INTL.80-1-WAK-MTOE.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-ESH-MTOE.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-YEM-MTOE.A","        Yemen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-ZMB-MTOE.A","        Zambia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-ZWE-MTOE.A","        Zimbabwe","0.01971702528588828","0.0196631536321017","0.0196631536321017","0.0196631536321017","0.01971702528588828","0.0196631536321017","0.0196631536321017","0.0196631536321017","0.01971702528588828","0.0196631536321017","0.0196631536321017","0.0196631536321017","0.01971702528588828","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001261939313120898","0.022302036431412472","0.02369550667957792","0.026875183572320053","0.0268751715136173","0.0268751715136173","0.0268751715136173","","",""
