Report generated on: 02-06-2025 11:54:45
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.38-12-COD-MTOE.A","        Congo-Kinshasa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01289767841219787","0.0133276010259378","0.013757523639677728","0.014187446253417658","0.014617368867157587","0.014187446253417658","0.02235597591447631","0.02149613068699645","0.002321582114195617","0.002321582114195617","0.002321582114195617","0.002321582114195617"
"INTL.38-12-COK-MTOE.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-CRI-MTOE.A","        Costa Rica","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0","0","0.000859845227479858","0.0003439380909919432","0.0002579535682439574","0.0002579535682439574","0.0014617368867157587","0.0009458297502278439","0.0010318142729758297","0.0003439380909919432","0.0003439380909919432","0.0014617368867157587","0.0013757523639677729","0.004557179705643248","0.004127257091903319","0.0019776440232036735","0.006104901115106992","0.00636285468335095","0.006792777297090879","0.007050730865334836","0.010576096298002253","0.012467755798457941","0.011951848661970027","0.015391229571889459","0.015735167662881404","0.015563198617385431","0.015391229571889459","0.016852966458605217","0.016938950981353205","0.01659501289036126","0.016509028367613275","0.01659501289036126","0.016431642297140087","0.005503009455871091","0.005503009455871091"
"INTL.38-12-CIV-MTOE.A","        Cote d'Ivoire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.009200343934034481","0.009458297502278439","0.008684436797546565","0.009888220116018368","0.010146173684262325","0.006190885637854978","0.00593293206961102","0.005503009455871091","0.005674978501367063","0.005846947546863035","0.0060189165923590065","0.009028374888538509","0.014875322435401545","0.009200343934034481","0.005245055887627134","0.005614789335443473","0.006190885637854978","0.006620808251594907","0.007136715388082822","0.007532460959705404"
"INTL.38-12-HRV-MTOE.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","0.0005159071364879148","0.0015477214094637445","0.0005159071364879148","0.000429922613739929","0.000859845227479858","0.0001719690454959716","0.000429922613739929","0.0001719690454959716","0.0000859845227479858","0","0","0","0.0003439380909919432","0.0002579535682439574","0.000429922613739929","0.0002579535682439574","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0016337059322117304","0.003181427341675475","0.004127257091903319","0.0042992261373992905","0.007652622524570736","0.016680997413109248","0.018564058461290136","0.026930352524669153","0.041031814255338826","0.048056749763849264","0.05674978501367063","0.06190885637854978","0.05408426480848307"
"INTL.38-12-CUB-MTOE.A","        Cuba","0.07738607047318723","0.07738607047318723","0.0859845227479858","0.0859845227479858","0.0859845227479858","0.0859845227479858","0.09458297502278439","0.09458297502278439","0.10318142729758296","0.10318142729758296","0.12459157346183143","0.10868443675345406","0.11496130691405702","0.0762682716774634","0.07712811690494327","0.0593293206961102","0.07927772997364291","0.07480653479074766","0.06698194322068095","0.07575236454097549","0.0811693894740986","0.0799656061556268","0.08073946686035867","0.06190885637854978","0.0678417884481608","0.036113499554154035","0.03490971623568224","0.03551160789491814","0.04763542560238414","0.04600171967017241","0.03912295785033354","0.03903697332758556","0.04737747203414018","0.05846947546863035","0.054772140990466955","0.06044711949183402","0.058985382605118264","0.05349957005379677","0.0381771281001057","0.044625967306204634","0.047024935490873436","0.03717970763622906","0.02373172827844408","0.028709152695853883"
"INTL.38-12-CYP-MTOE.A","        Cyprus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0010318142729758297","0.002321582114195617","0.0030094582961795032","0.004471195182895262","0.0042992261373992905","0.004213241614651304","0.004385210660147276","0.004385210660147276","0.004471195182895262","0.004453998278345665","0.004892519344360392","0.004978503867108378","0.00521066207852794","0.0048667239875359964","0.004987102319383176","0.004550851244768996"
"INTL.38-12-CZE-MTOE.A","        Czechia","--","--","--","--","--","--","--","--","--","--","--","--","--","0.024419604460427968","0.035941530508658066","0.03619948407690202","0.033361994826218495","0.045399828010936505","0.05141874460329551","0.0715391229263242","0.04565778157918046","0.045399828010936505","0.04393809112422074","0.042820292328496934","0.06182287185580179","0.06345657778801353","0.07970765258738284","0.10343938086582692","0.12553740321205928","0.15975924326575763","0.18822012029534094","0.23843508158016463","0.29544282016207923","0.3546861563354414","0.4068787616434688","0.4185726567371949","0.41582115200925934","0.43498710212978536","0.4220894237175875","0.4399226137355198","0.4564660359122322","0.4716251072727021","0.4736027512959058","0.4564918312690566"
"INTL.38-12-DNK-MTOE.A","        Denmark","0","0","0","0","0","0","0","0","0","0","0.018056749777077018","0.030610490098282945","0.04496990539719658","0.06276870160602964","0.06913155628938059","0.07850386926891104","0.10103181422888333","0.1169389509372607","0.12639724843953914","0.15485812546912245","0.15958727422026164","0.18073946681626615","0.2151332759154605","0.2719690454518791","0.3056749783690895","0.3429922612417154","0.33465176253516077","0.3352536541943967","0.3434221838554553","0.3535683575397176","0.4591573514742442","0.44307824572037086","0.4450558897435745","0.43233018037687265","0.43155631967214075","0.42424763523856196","0.47712811672857325","0.599441100337583","0.5669733445479436","0.5793379189191039","0.575795356581887","0.8179707649015889","0.6971625104406689","0.6184866721262618"
"INTL.38-12-DJI-MTOE.A","        Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-DMA-MTOE.A","        Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-DOM-MTOE.A","        Dominican Republic","0.00636285468335095","0.00636285468335095","0.007050730865334836","0.007824591570066708","0.011177987957238155","0.004213241614651304","0.004213241614651304","0.0042992261373992905","0.0024075666369436023","0.00266552020518756","0.002235597591447631","0.002235597591447631","0.002321582114195617","0.0030094582961795032","0.0038693035236593613","0.003525365432667418","0.003439380909919432","0.004127257091903319","0.0027515047279355457","0.003181427341675475","0.013723129830578535","0.014084264826120074","0.014995700767248724","0.014763542555829163","0.011977644018794423","0.013104041266793036","0.013895098876074506","0.01404987101702088","0.014101461730669671","0.013525365428258168","0.014067067921570477","0.014153052444318463","0.014892519339951142","0.01508168528999671","0.014462596726211212","0.014952708505874731","0.015253654335492682","0.028804815120575245","0.017970765254329033","0.017712811686085076","0.016509028367613275","0.02089423902776055","0.018400687868068963","0.018400687868068963"
"INTL.38-12-ECU-MTOE.A","        Ecuador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001719690454959716","0.001719690454959716","0.001745485811784112","0.0018056749777077019","0.0018142734299825005","0.0018228718822572991","0.001229578675296197","0.0014273430776165644","0.0032674118644234608","0.00533104041037512","0.007532244192723556","0.042080825432864254","0.039441100584501086","0.036801375736137926","0.03909716249350915","0.04046431640520212","0.03567497848813931","0.033533963871714464","0.033533963871714464"
"INTL.38-12-EGY-MTOE.A","        Egypt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.020257953559425456","0.02006018915710509","0.020636285459516592","0.020971625098233738","0.020971625098233738","0.021014617359607732","0.021470335330172056","0.021951848657560776","0.0212123817619281","0.0199914015389067","0.020257953559425456","0.02030094582079945","0.02006018915710509","0.020395528795822234","0.020687876173165386","0.020490111770845018","0.02030094582079945","0.02030094582079945","0.020464316414020623","0.020636285459516592","0.020808254505012565","0.02381771280119207","0.03009458296179503","0.0296646603480551"
"INTL.38-12-SLV-MTOE.A","        El Salvador","0.0005159071364879148","0.002235597591447631","0.001719690454959716","0.002235597591447631","0.0020636285459516594","0.0020636285459516594","0.002235597591447631","0.0014617368867157587","0.0018056749777077019","0.0019776440232036735","0.0018056749777077019","0.0013757523639677729","0.002493551159691588","0.001289767841219787","0.000429922613739929","0.0005159071364879148","0.0016337059322117304","0.0018056749777077019","0.0019776440232036735","0.0019776440232036735","0.029578675825307117","0.016852966458605217","0.01745485811784112","0.018142734299825006","0.018744625959060904","0.01926053309554882","0.02235597591447631","0.014875322435401545","0.01496130695814953","0.019948409277532705","0.024333619937679983","0.024333619937679983","0.03224419603049468","0.03791917453186174","0.03736027513399983","0.04837489249801681","0.054514187422223","0.06087704210557395","0.06345657778801353","0.07094582971936308","0.06981943247136448","0.07747205499593521","0.06981943247136448","0.07797306840929985"
"INTL.38-12-GNQ-MTOE.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-ERI-MTOE.A","        Eritrea","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-EST-MTOE.A","        Estonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0.0005159071364879148","0.000429922613739929","0.0006878761819838864","0.0010318142729758297","0.0010318142729758297","0.0011177987957238155","0.0009458297502278439","0.0019776440232036735","0.002579535682439574","0.002579535682439574","0.0030094582961795032","0.003439380909919432","0.0028374892506835316","0.003095442818927489","0.026999140142867542","0.06362854683350949","0.06715391226617691","0.08607050727073379","0.062338778992289706","0.0714531384035762","0.0763542562002114","0.08718830606645761","0.10134995696305087","0.12070507303362248","0.12270851241365054","0.16561478926489545","0.1617110919321369","0.13035253648594647","0.1520206362184389"
"INTL.38-12-SWZ-MTOE.A","        Eswatini","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03987962165051582","0.04294067066034411","0.0417884780555211","0.041908856387368285","0.03834909714560167","0.03791917453186174","0.04471195182895262","0.044539982783456646","0.043473774701381626","0.037833190009113754","0.04135855544178117","0.024247635414932","0.02029234736852465","0.021066208073256522","0.019948409277532705","0.020550300936768608","0.017712811686085076","0.01745485811784112","0.01745485811784112","0.018916595004556877","0.020550300936768608","0.017540842640589104","0.01762682716333709","0.017699497412660165"
"INTL.38-12-ETH-MTOE.A","        Ethiopia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003525365432667418","0.003955288046407347","0.0037833190009113754","0.004471195182895262","0.004385210660147276","0.005503009455871091","0.005159071364879148","0.0037833190009113754","0.004213241614651304","0.004213241614651304","0.005159071364879148","0.0038693035236593613","0.0032674118644234608","0.0024075666369436023","0.00266552020518756","0.0024075666369436023","0.0024075666369436023","0.0019776440232036735","0.002235597591447631","0.002579535682439574","0.002321582114195617","0.0013757523639677729","0.0006878761819838864","0.0006878761819838864"
"INTL.38-12-FLK-MTOE.A","        Falkland Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-FRO-MTOE.A","        Faroe Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0006018916592359006","0.000429922613739929","0.000429922613739929"
"INTL.38-12-FJI-MTOE.A","        Fiji","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.011177987957238155","0.011177987957238155","0.011177987957238155","0.011177987957238155","0.011177987957238155","0.011177987957238155","0.011177987957238155","0.007910576092814694","0.004471195182895262","0.003095442818927489","0.003095442818927489","0.003095442818927489","0.0031470335325762804","0.0031470335325762804","0.0031470335325762804","0.0031470335325762804","0.0016680997413109247","0.0009114359411286496","0.0072226999108308074","0.008082545138310665","0.009544282025026425","0.008340498706554624","0.0032190983648746857","0.009888220116018368"
"INTL.38-12-FIN-MTOE.A","        Finland","0","0","0","0","0","0","0","0","0","0","0.4433361992886148","0.429836629217181","0.4256233876025297","0.5122957865324994","0.5558899395657282","0.5681857263186902","0.5282029232408768","0.7034393806012719","0.8333619944734785","0.7477214098164846","0.7490971621804523","0.7211521922873569","0.7836629403251426","0.8220120374707443","0.9149613065613169","0.8329320718597385","0.9413585550449486","0.8702493547323643","0.9092003435372019","0.7699914012082129","0.9619948405044652","0.9865864140103892","0.9834049866687137","1.0619948404603727","1.0435941525923038","1.0150472910399724","1.0276870158839264","1.0604213236940845","1.1548151327668235","1.1865950123744788","1.033551160335339","1.223215820612846","1.1449699049121789","0.921102914469185"
"INTL.38-12-CSK-MTOE.A","        Former Czechoslovakia","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-12-SCG-MTOE.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-12-SUN-MTOE.A","        Former U.S.S.R.","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-12-YUG-MTOE.A","        Former Yugoslavia","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-12-FRA-MTOE.A","        France","0.05606190883168675","0.06001719687809409","0.09234737743133675","0.058985382605118264","0.07609630263196744","0.06466036110648532","0.07248495267655203","0.07549441097273153","0.07291487529029196","0.1297506448267106","0.14032674112471283","0.15588993974209828","0.15975924326575763","0.14952708505874732","0.16560619081262065","0.18856405838633286","0.20627687007241793","0.23361994830627744","0.23233018046505766","0.2717110918836351","0.30610490098282944","0.37110920018030674","0.39380911418577497","0.4190885638736828","0.4324161648996206","0.43404987083183233","0.4283748923304653","0.47936371432002084","0.5063628544628884","0.5343078243559838","0.5564058467022162","0.6209802232859535","0.6494411003155368","0.6808254511185516","0.7094582971936308","0.7572656918415109","0.8513327597278074","0.8770851242908292","0.9264574372527227","0.9498624243447243","0.9597162506516436","0.9863628542512444","1.0198968181229588","0.9999326220870496"
"INTL.38-12-GUF-MTOE.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005417024933123106","0.000859845227479858","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.38-12-PYF-MTOE.A","        French Polynesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-GAB-MTOE.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0.0002579535682439574","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0007738607047318723","0.0007738607047318723","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0007738607047318723","0.0007738607047318723","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.0009458297502278439","0.0009200343934034481","0.0009286328456782467","0.000963026654777441","0.0009458297502278439","0.0009458297502278439","0.0009745542558041725","0.0009458297502278439"
"INTL.38-12-GMB-MTOE.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-GEO-MTOE.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-DEU-MTOE.A","        Germany","--","--","--","--","--","--","--","--","--","--","--","0.49208942368672276","0.5342218398332358","0.5327601029465201","0.6211521923314495","0.6617368870684988","0.6862424760516748","0.7110060186030946","0.8371453134743898","0.7094582971936308","0.8702493547323643","1.0697334475076914","1.0763542557592862","0.9528804810931787","1.0941530519681193","1.5140154765465341","1.943852105763715","2.4844368002803017","2.822098021111642","3.112725707999834","3.4630266536751284","3.7223559742830536","4.27833189837153","4.4791057589880765","4.791143592040517","4.933963884324921","5.009458295297653","5.00490111559201","4.975064486198459","4.890627684859937","4.938521064030565","4.909458295341746","5.05184866501241","4.348601992923521"
"INTL.38-12-DDR-MTOE.A","        Germany, East","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-12-DEUW-MTOE.A","        Germany, West","0.4441100599933467","0.4075666378254527","0.4062768699842329","0.34789337903835055","0.37110920018030674","0.37136715374855067","0.3603611348368085","0.3265692173968501","0.3699914013845829","0.3950988820269948","0.4110060187353721","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-12-GHA-MTOE.A","        Ghana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.000859845227479858","0.000859845227479858","0.0013757523639677729","0.0013757523639677729","0.0013757523639677729","0.0013757523639677729","0.0013757523639677729","0.0013757523639677729","0.0016337059322117304","0.0016337059322117304","0.0016337059322117304","0.0016337059322117304","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.0017731435073867062","0.001719690454959716"
"INTL.38-12-GIB-MTOE.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-GRC-MTOE.A","        Greece","0","0","0","0","0","0","0","0","0","0","0","0","0.011779879616474056","0.007910576092814694","0.0065348237288469216","0.008942390365790524","0.009888220116018368","0.009716251070522396","0.013757523639677728","0.016852966458605217","0.014015477207921687","0.015649183140133416","0.020120378323028678","0.021152192596004506","0.022613929482720268","0.01908856405005285","0.011951848661970027","0.017970765254329033","0.018056749777077018","0.020378331891272635","0.02742906275660747","0.027515047279355456","0.022699914005468252","0.025881341347143726","0.027515047279355456","0.029492691302559132","0.04144453996452916","0.0266552020518756","0.05160791055334108","0.05949269128933138","0.04246775578523019","0.03537403265852136","0.04137575234633077","0.022785898528216237"
"INTL.38-12-GRL-MTOE.A","        Greenland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00009458297502278439","0.00009458297502278439","0.0000859845227479858","0.00009458297502278439","0.00010318142729758296","0.00010318142729758296","0.00009458297502278439","0.00010318142729758296","0.00010318142729758296","0.00009458297502278439","0.00010318142729758296","0.00011177987957238155","0.00012037833184718012","0.00013757523639677729","0.00011177987957238155","0.0002149613068699645","0.0002149613068699645","0.0002149613068699645","0.0002149613068699645","0.0002149613068699645","0.0002149613068699645","0.0002149613068699645","0.0002149613068699645","0.0002149613068699645"
"INTL.38-12-GRD-MTOE.A","        Grenada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-GLP-MTOE.A","        Guadeloupe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005141874460329551","0.005038693033031968","0.004737747203414018","0.004961306962558781","0.005236457435352336","0.005296646601275925","0.005253654339901933","0.004918314701184788","0.004806534821612407","0.0048667239875359964","0.00521066207852794","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.38-12-GUM-MTOE.A","        Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-GTM-MTOE.A","        Guatemala","0.02502149611966387","0.004643164228391234","0.005503009455871091","0.004729148751139219","0.004987102319383176","0.004987102319383176","0.004987102319383176","0.005588993978619078","0.0065348237288469216","0.007652622524570736","0.024505588983175956","0.028374892506835316","0.03129836628026683","0.03164230437125878","0.03319002578072252","0.03826311262285368","0.03809114357735771","0.04514187444269255","0.010834049866246212","0.050472914853067666","0.04671539120898069","0.048056749763849264","0.04394668957649554","0.044617368853929834","0.045382631106386906","0.07120378328760704","0.06711951845707773","0.10162510743584442","0.07258813410384962","0.07640584691386018","0.13408426477320906","0.09553740322528703","0.13042992255641966","0.16944110052718084","0.18622527936758765","0.20869303516163634","0.22267411856045885","0.16696474627203883","0.22579535673621073","0.23783318992092875","0.23843508158016463","0.3306104899660054","0.2998280308222265","0.2977644022762748"
"INTL.38-12-GIN-MTOE.A","        Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-GNB-MTOE.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-GUY-MTOE.A","        Guyana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0006620808251594907","0.0006706792774342893","0.0011951848661970028","0.0011435941525482112","0.0012381771275709957","0.0010490111775254267","0.0010576096298002254","0.001126397247998614","0.0009716251070522396","0.0008684436797546566","0.0008856405843042538","0.0010060189161514338","0.0015219260526393487","0.0018314703345320977","0.001719690454959716","0.0022269991391728325","0.0015993121231125359","0.0011693895093726069","0.0008340498706554623","0.0007222699910830807","0.0006878761819838864","0.0006018916592359006","0.0007102321578983628","0.006190885637854978"
"INTL.38-12-HTI-MTOE.A","        Haiti","0.0009458297502278439","0.0009458297502278439","0.0009458297502278439","0.0009458297502278439","0.0009458297502278439","0.0012037833184718012","0.0016337059322117304","0.001289767841219787","0.001289767841219787","0.001289767841219787","0.0013757523639677729","0.0013757523639677729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-HITZ-MTOE.A","        Hawaiian Trade Zone","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-12-HND-MTOE.A","        Honduras","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0007738607047318723","0.004987102319383176","0.007480653479074765","0.01702493550410119","0.031814273416754746","0.011006018911742183","0.012209802230213984","0.014445399821661615","0.016938950981353205","0.040928632828041246","0.03834909714560167","0.04591573514742442","0.04651762680666032","0.05167669817153947","0.03301805673522655","0.07781599308692716","0.0939036972930753","0.10288048146796501","0.09288048147237427","0.12526225273926572","0.10762682712365383","0.10337059324762854","0.10750334741605566","0.10750334741605566"
"INTL.38-12-HKG-MTOE.A","        Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003353396387171446","0.0036973344781633896","0.003525365432667418","0.003095442818927489","0.0036973344781633896","0.006190885637854978","0.011951848661970027","0.01169389509372607","0.01169389509372607","0.011951848661970027","0.011951848661970027","0.01204643163699281","0.01289767841219787","0.013413585548685785"
"INTL.38-12-HUN-MTOE.A","        Hungary","0","0","0","0","0","0","0","0","0","0","0.0029234737734315174","0.004127257091903319","0.007824591570066708","0.006620808251594907","0.0077386070473187225","0.008856405843042538","0.007824591570066708","0.008168529661058651","0.00963026654777441","0.010318142729758296","0.010318142729758296","0.010834049866246212","0.006104901115106992","0.016680997413109248","0.06457437658373734","0.14875322435401545","0.12003439375618818","0.14694754937630775","0.17644024067886688","0.2108340497780612","0.21057609620981724","0.1714531383594837","0.15245055883217884","0.16620808247185656","0.19294926904648016","0.19785038684311534","0.1963026654336516","0.20240756654875858","0.21650902827942825","0.2127257092785169","0.20601891650417398","0.21349956998324876","0.19879621659334318","0.14488515040903138"
"INTL.38-12-ISL-MTOE.A","        Iceland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0003439380909919432","0.0001719690454959716","0.0001719690454959716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-IND-MTOE.A","        India","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08349097158829422","0.10988822007192586","0.1496130695814953","0.2744797935161203","0.3465176266743828","0.4548581253368449","0.5169561476654403","0.5804901115239269","0.7032588131035011","0.7244196041517804","0.914617368470325","1.1308684431815093","1.3591573510774115","1.587102320882322","2.0076526216427206","2.3767841777998235","2.2748065338207124","2.2547721400204317","2.8761822859201254","2.7543422171862293","2.8030954415843374","2.829750643636213","2.5735511596563145","2.847248494015428","2.900003188747111"
"INTL.38-12-IDN-MTOE.A","        Indonesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003439380909919432","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.004815133273887205","0.009286328456782468","0.009716251070522396","0.009372312979530452","0.009802235593270382","0.009716251070522396","0.009802235593270382","0.00696474634258685","0.012037833184718013","0.016337059322117303","0.024075666369436026","0.04608770419292039","0.03981083403231743","0.09191745481759682","0.12244196039313178","0.12098022350641603","0.26173688724486877","0.08323301802005026","1.16199484041628","1.1831470330122846","1.2438521060723626","1.501719689793572","1.975580394657722","2.2630266542042383"
"INTL.38-12-IRN-MTOE.A","        Iran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.000859845227479858","0.0018916595004556877","0.0019776440232036735","0.0018056749777077019","0.001719690454959716","0.0012037833184718012","0.0020636285459516594","0.0020636285459516594","0.0018572656913564934","0.0018572656913564934","0.0018572656913564934","0.0019776440232036735","0.0019776440232036735","0.002144629233792126"
"INTL.38-12-IRQ-MTOE.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
