Report generated on: 02-06-2025 11:55:48
"API","","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.33-12-CIV-MTOE.A","        Cote d'Ivoire","0.10137575231987526","0.10455717966155074","0.10550300941177858","0.10748065343498225","0.11255374027711341","0.10679277725299836","0.08925193461240927","0.09346517622706058","0.0999140154331595","0.15184866717294293","0.15167669812744697","0.1599312123112536","0.11719690450550466","0.14926913149050336","0.15012897671798323","0.1532244195369107","0.1472055029445517","0.15597592426484624","0.14883920887676344","0.1223559758703838","0.12854686150823877","0.15296646596866675","0.16156491824346533","0.18142734299825006","0.13774720544227326","0.15098882194546306","0.15227858978668285","0.13671539116929743","0.16285468608468512","0.115047291436805","0.1301547720836261","0.17424763534879323","0.2521410145061936","0.29707652609429097","0.28839208929674437","0.22433361984949496","0.28839208929674437",".288392089296744390192148836"
"INTL.33-12-HRV-MTOE.A","        Croatia","--","--","--","--","--","--","0.369561478770843","0.3699054168618349","0.4196904555329187","0.448151332562502","0.6153052447845864","0.4500429920629577","0.4645743764073673","0.5609630264078594","0.49819432480182974","0.557351676452444","0.4566638003145526","0.4150472913045275","0.5922613926881263","0.539122957629871","0.5107480651230357","0.36061908840505247","0.4440240754705987","0.5729148750698294","0.7768701630280518","0.42846087685321327","0.411779879440104","0.7339638861768069","0.7667239893437894","0.5607910573623635","0.5990541699852171","0.4675666377989972","0.6618314700435215","0.5033619946189837","0.4942046429463232","0.617798795944278","0.4701535853472977","0.7074020719150879"
"INTL.33-12-CUB-MTOE.A","        Cuba","0.004987102319383176","0.0037833190009113754","0.006190885637854978","0.00696474634258685","0.008856405843042538","0.008942390365790524","0.006878761819838864","0.00696474634258685","0.004213241614651304","0.006276870160602964","0.008082545138310665","0.011092003434490169","0.008254514183806638","0.008770421320294552","0.007566638001822751","0.00636285468335095","0.009028374888538509","0.010920034388994197","0.0074548581222503695","0.0057609630241150485","0.007953568354188686","0.010335339634307893","0.011771281164199256","0.012837489246274281","0.008220120374707443","0.008426483229302608","0.009458297502278439","0.010834049866246212","0.008856405843042538","0.004127257091903319","0.005417024933123106","0.007050730865334836","0.012467755798457941","0.01169389509372607","0.009621668095499612","0.010292347372933901","0.010508566719356191","0.01051914143990183"
"INTL.33-12-CYP-MTOE.A","        Cyprus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-CZE-MTOE.A","        Czechia","--","--","--","--","--","--","--","0.11650902832352077","0.1242476353708395","0.17042132408650787","0.16758383483582434","0.1446268271073396","0.11883061043771638","0.1430782458526484","0.14964746339059448","0.17480653474665514","0.21212381761928098","0.11771281164199257","0.17188306097322362","0.20257953559425457","0.21711091993866416","0.17781599304283466","0.17231298358696356","0.20679277720890585","0.23860705062566062","0.1676698193585723","0.1811693894300061","0.23250214951055362","0.1641444539259049","0.15296646596866675","0.17050730860925586","0.15924333612926972","0.13886500423799708","0.17092863277072098","0.18434221831940678","0.2070937230385238","0.17712811686085075","0.1992758808235702"
"INTL.33-12-DNK-MTOE.A","        Denmark","0.002493551159691588","0.002493551159691588","0.0027515047279355457","0.002321582114195617","0.002321582114195617","0.002235597591447631","0.0024075666369436023","0.002321582114195617","0.0028374892506835316","0.002579535682439574","0.0016337059322117304","0.0016337059322117304","0.0022983662930536604","0.00266552020518756","0.002579535682439574","0.0024075666369436023","0.0027515047279355457","0.0018056749777077019","0.002321582114195617","0.0019776440232036735","0.0019776440232036735","0.0024075666369436023","0.002235597591447631","0.0016337059322117304","0.0018056749777077019","0.0014617368867157587","0.0014617368867157587","0.0011177987957238155","0.001289767841219787","0.0015477214094637445","0.001659501289036126","0.001539122957188946","0.0012811693889449886","0.0014617368867157587","0.0014703353389905573","0.0014015477207921685","0.0012754944104436214","0.0016926999132691233"
"INTL.33-12-DJI-MTOE.A","        Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-DMA-MTOE.A","        Dominica","0.0011177987957238155","0.0012037833184718012","0.0013757523639677729","0.0013757523639677729","0.0013757523639677729","0.0013757523639677729","0.0013757523639677729","0.0013757523639677729","0.0014617368867157587","0.0016337059322117304","0.0016337059322117304","0.001719690454959716","0.002321582114195617","0.0027515047279355457","0.0027515047279355457","0.002321582114195617","0.002579535682439574","0.002493551159691588","0.0029234737734315174","0.002321582114195617","0.002321582114195617","0.0018056749777077019","0.001719690454959716","0.0019776440232036735","0.0019776440232036735","0.0030094582961795032","0.002235597591447631","0.003095442818927489","0.002579535682439574","0.0020636285459516594","0.003095442818927489","0.002321582114195617","0.0020636285459516594","0.001719690454959716","0.0016337059322117304","0.001719690454959716","0.0019776440232036735","0.0019776440232036735"
"INTL.33-12-DOM-MTOE.A","        Dominican Republic","0.07661220976845536","0.08082545138310665","0.07239896815380405","0.0509028374668076","0.03361994839446245","0.04746345655688816","0.045399828010936505","0.09613069643224813","0.045399828010936505","0.05141874460329551","0.07343078242677988","0.05657781596817466","0.062424763515037694","0.09355116074980856","0.0648323301519813","0.05984522783259812","0.07489251931349564","0.10257953563834707","0.1375752363967773","0.1640584694031569","0.15047291480897515","0.14625967319432384","0.11900257948321236","0.12588134130305123","0.12338779014335963","0.13164230432716625","0.15339638858240667","0.16190885633445726","0.11375752359558522","0.08030954424661874","0.12932072221297064","0.18693035245412115","0.15150472908195098","0.11160791052688558","0.11117798791314565","0.12906276864472668","0.1259673258257992",".12596732582579920442203281"
"INTL.33-12-ECU-MTOE.A","        Ecuador","0.36715391213389936","0.38572656904746433","0.4076526223482007","0.4184866722144469","0.42450558880680594","0.43207222680862867","0.4233877900110821","0.49458297484641434","0.5588134133391598","0.43929492671945947","0.5400687873800989","0.5562338776567202","0.5538263110197765","0.6109200341244392","0.647721409860577","0.6018916592359006","0.6405846944724942","0.6112295784063319","0.6309200341156207","0.5858985380047753","0.6069647460780317","0.769303525026229","0.9613929488452293","0.7850386926891104","0.7351676694952787","0.9477214097282995","1.041788477614596","0.9397248491127369","0.975322441530403","1.1147893374276359","1.3478073940746775","1.7099828023414685","1.760206362078567","2.1207566628654213","2.092287187383563","2.1990197754706378","2.1182287178966304","2.212682716135292714671932639"
"INTL.33-12-EGY-MTOE.A","        Egypt","0.6809974201640476","0.702321581805548","0.672484952411997","0.6809974201640476","0.8490971621363598","0.7347377468815387","0.7269991398342199","0.8926053306468407","0.9140154768110891","0.9715391225294916","0.9835769557142097","1.0203783314503476","1.0404127252506283","1.3012897672680173","1.1659501284626874","1.2879621662420793","1.0945829745818594","1.1082545136987891","1.0763542557592862","1.0763542557592862","1.1002579530832264","1.320292346795322","1.2497850381419737","1.0949269126728511","1.1105760958129847","1.1010318137879582","1.1169389504963356","1.1365434216828765","1.1766122092834377","1.1646603606214678","1.1049011173116177","1.0942390364908674","1.0942390364908674","1.1282029229763217","1.2930352530842106","1.2593293201670002","1.3291487526383645","1.2593293201670002"
"INTL.33-12-SLV-MTOE.A","        El Salvador","0.10739466891223427","0.0987102321146877","0.11263972479986141","0.1235597591888556","0.12261392943862776","0.07196904554006411","0.08366294063379019","0.09939810829667159","0.10223559754735512","0.12519346512106733","0.16027515040224555","0.12166809968839991","0.133276010259378","0.15038693028622718","0.0999999999559075","0.09905417020567965","0.096990541659728","0.12476354250732741","0.11814273425573249","0.1430782458526484","0.16827171101780822","0.1490971624450074","0.17480653474665514","0.12940670673571864","0.1787618227930625","0.17248495263245953","0.15838349090178985","0.1539122957188946","0.1538263111961466","0.1223559758703838","0.11547721405054494","0.1466036112853158","0.14024075660196486","0.13121238171342633","0.17815993113382658","0.15657781592408215","0.1944110059331959",".173078675246127230458932919372596"
"INTL.33-12-GNQ-MTOE.A","        Equatorial Guinea","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.004471195182895262","0.004471195182895262","0.0024075666369436023","0.0024075666369436023","0.006878761819838864","0.021582115209744436","0.03258813412148662","0.04015477212330937","0.04049871021430131","0.037661220963617785","0.03809114357735771","0.03852106619109764","0.042055030076039855","0.040412725691553325","0.04168401657663337","0.04249286739312969"
"INTL.33-12-ERI-MTOE.A","        Eritrea","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-EST-MTOE.A","        Estonia","--","--","--","--","--","--","0.0000859845227479858","0.0000859845227479858","0.0002579535682439574","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0003439380909919432","0.0003439380909919432","0.000429922613739929","0.0006018916592359006","0.0005159071364879148","0.0011177987957238155","0.0018916595004556877","0.0018916595004556877","0.0012037833184718012","0.0018056749777077019","0.0024075666369436023","0.0027515047279355457","0.002321582114195617","0.002579535682439574","0.0036113499554154037","0.002235597591447631","0.002321582114195617","0.002321582114195617","0.0030094582961795032","0.002235597591447631","0.001289767841219787","0.0016337059322117304","0.002579535682439574","0.0019776440232036735","0.0019776440232036735","0.0019552278581232737"
"INTL.33-12-SWZ-MTOE.A","        Eswatini","0.012983662934945857","0.015735167662881404","0.016680997413109248","0.01865864143631292","0.013069647457693843","0.01736887359509313","0.01736887359509313","0.01736887359509313","0.01736887359509313","0.01788478073158105","0.01788478073158105","0.018056749777077018","0.01788478073158105","0.01745485811784112","0.016766981935857232","0.016337059322117303","0.017282889072345146","0.010490111775254269","0.008770421320294552","0.013499570071433771","0.013241616503189814","0.014703353389905572","0.013499570071433771","0.01736887359509313","0.020808254505012565","0.024075666369436026","0.020808254505012565","0.02622527943813567","0.020034393800280693","0.01066208082075024","0.010318142729758296","0.017970765254329033","0.022983662930536605","0.01963026654336516","0.01986242475478472","0.022269991391728323","0.025537403256151784","0.025598545560510035"
"INTL.33-12-ETH-MTOE.A","        Ethiopia","0.07059329317609635","0.07618228715471542","0.08220120374707443","0.08546861561149789","0.09355116074980856","0.09432502145454043","0.09690455713698","0.10756663795773025","0.11521926048230098","0.12158211516565193","0.12854686150823877","0.133276010259378","0.13439380905510181","0.13662940664654943","0.14015477207921687","0.169561478859028","0.17222699906421557","0.19406706784220396","0.21461736877897256","0.2411865863081002","0.2773860703850022","0.28813413572850044","0.28056749772667766","0.29999999986772247","0.4197764400556667","0.533018056514764","0.6288907993787681","0.7098022352846228","0.7672398964802774","0.82347377435746","1.0004299221728148","1.0794668954827633","1.1741186581237462","1.2385210656619876","1.284866723423152","1.2823731722634604","1.44204643100647","1.514837703545311669867194134625"
"INTL.33-12-FLK-MTOE.A","        Falkland Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-FRO-MTOE.A","        Faroe Islands","0.004213241614651304","0.004213241614651304","0.00533104041037512","0.006104901115106992","0.00636285468335095","0.00636285468335095","0.007136715388082822","0.006276870160602964","0.006448839206098935","0.006448839206098935","0.005981427340440885","0.006454514184600303","0.006577901974743662","0.005971883058415858","0.006474634562923331","0.0064660361106485325","0.008211521922432644","0.0072914875290291965","0.008030954424661875","0.008426483229302608","0.008589853822523781","0.008890799652141733","0.008159931208783854","0.007867583831440702","0.005743766119565452","0.007910576092814694","0.008512467752050595","0.007824591570066708","0.010404127252506282","0.011349957002734126","0.009028374888538509","0.009458297502278439","0.009200343934034481","0.008770421320294552","0.009458297502278439","0.009458297502278439","0.01126397247998614","0.01126397247998614"
"INTL.33-12-FJI-MTOE.A","        Fiji","0.02828890798408733","0.02975064487080309","0.02811693893859136","0.02811693893859136","0.03276010316698259","0.03276010316698259","0.03319002578072252","0.03319002578072252","0.03490971623568224","0.03654342216789397","0.03662940669064195","0.036973344781633895","0.035934823715883725","0.038680137558181414","0.03559759241766612","0.03981083403231743","0.03869303523659361","0.029578675825307117","0.03155631984851079","0.029148753211567187","0.02932072225706316","0.043680137555976786","0.04256233876025298","0.03955288046407347","0.03525365432667418","0.0387790197593416","0.04471195182895262","0.04488392087444859","0.03413585553095037","0.03456577814469029","0.04221840066926103","0.0417884780555211","0.04823731726162004","0.04815133273887205","0.048065348216124064","0.047119518465896224","0.051504729126043494","0.05176841192902268"
"INTL.33-12-FIN-MTOE.A","        Finland","1.054686156026794","1.17437661169199","1.1374892514331043","1.109200343449017","0.9243336195408474","1.1233877897024345","1.2859845222188757","1.1471195179808786","1.0033533959462464","1.1002579530832264","1.0096302661068493","1.0420963022060339","1.2811693889449884","1.0878761818075164","1.247893378641518","1.1240756658844184","0.9172828886755126","0.8164230434921252","1.2828030948772002","1.1733447974190143","0.9784178843493305","1.2067927767679807","1.4566637998736276","1.0798796211919537","1.0957007733775832","1.0557179702997697","1.4331040406406794","1.0895958722624761","1.1384350811833321","1.4259673252525966","1.344290627094285","1.2561908850866985","1.1295786753402894","1.0529234733104602","1.347317282295014","1.343344797344057","1.157591358045049","1.3069647457693843"
"INTL.33-12-CSK-MTOE.A","        Former Czechoslovakia","0.3439380909919432","0.4172828888959751","0.37446259656747816","0.36362854670123196","0.33697334464935635","0.2681857264509677","0.3097162509382449","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-12-SCG-MTOE.A","        Former Serbia and Montenegro","--","--","--","--","--","--","0.9656061904598806","0.8938091139653125","0.9472055025918116","1.0379191740909366","1.2266552015227654","1.0865004294435487","1.0974204638325429","1.138693034751576","1.0214961302460714","1.059845227391673","1.0002579531273188","0.8385210658383576","0.9466895954553237","1.0242476349740068","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-12-SUN-MTOE.A","        Former U.S.S.R.","18.355717962671765","18.69871022391348","19.648495262187733","19.002407558259367","19.834049862277887","20.0042992173189","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-12-YUG-MTOE.A","        Former Yugoslavia","2.362338777978162","2.2338779009926713","2.2022355966214127","1.9996560610271579","1.6853826303832697","1.6276010310966234","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-12-FRA-MTOE.A","        France","5.241014615057979","5.9005159045350295","6.358727426259046","3.9332760085838627","4.539638863002659","4.838950986688397","5.873860702483154","5.528804812695487","6.711693892139528","6.207738604313583","5.539982800652726","5.430008596058052","5.286242474023419","6.176440238033316","5.715047288967624","6.353224416803175","5.158383488697164","5.035855543781285","5.0968185704096065","4.382201201851097","4.792863282495476","4.903611347794882","5.4184866700098215","4.851934649623343","5.326311261623981","3.8851246758449904","5.081599309883213","6.108512465062407","5.41642304146387","4.718486670318469","5.167153910017459","4.246689594000271","5.544711949403864","4.893714529226589","5.382158209148797","5.126827168848654","3.835769559787647","4.77986042222606"
"INTL.33-12-GUF-MTOE.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.045571797056432474","0.047205502988644205","0.04909716248909989","0.05098882198955558","0.052966466012759256","0.05494411003596293","0.05700773858191459","0.05924333617336222","0.06087704210557395","0.06337059326526553","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.33-12-PYF-MTOE.A","        French Polynesia","0.0030094582961795032","0.0030094582961795032","0.004987102319383176","0.005503009455871091","0.00593293206961102","0.00636285468335095","0.0077386070473187225","0.008082545138310665","0.008254514183806638","0.010748065343498226","0.011435941525482112","0.011435941525482112","0.012983662934945857","0.007480653479074765","0.009974204638766353","0.009028374888538509","0.01126397247998614","0.013241616503189814","0.015305245049141472","0.015219260526393488","0.01702493550410119","0.018916595004556877","0.017970765254329033","0.01788478073158105","0.023473774710200124","0.019174548572800834","0.016938950981353205","0.013069647457693843","0.014359415298913629","0.014359415298913629","0.01582115218562939","0.015167669812744696","0.01417884780114286","0.013757523639677728","0.013843508162425714","0.012381771275709956","0.016509028367613275","0.016509028367613275"
"INTL.33-12-GAB-MTOE.A","        Gabon","0.05717970762741056","0.057437661195654514","0.0575236457184025","0.059587274264354166","0.06001719687809409","0.06018916592359006","0.06087704210557395","0.06044711949183402","0.06354256231076151","0.06732588131167289","0.06552020633396519","0.06887360272113663","0.06913155628938059","0.07076526222159232","0.06835769558464871","0.07472055026799966","0.07858985379165903","0.07661220976845536","0.07601031810921945","0.06913155628938059","0.08048151329211471","0.06818572653915274","0.07609630263196744","0.08039552876936673","0.07721410142769125","0.0715391229263242","0.07730008595043925","0.07970765258738284","0.06758383487991684","0.0781599311779191","0.07059329317609635","0.07987962163287882","0.11177987957238154","0.11263972479986141","0.12209802230213984","0.11762682711924458","0.13095442814518238",".130954428145182381115874382"
"INTL.33-12-GMB-MTOE.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-GEO-MTOE.A","        Georgia","--","--","--","--","--","--","0.5536543419742807","0.5619948406808353","0.5764402405024969","0.44290627667487487","0.5107480651230357","0.514789337692191","0.5423903694942944","0.5484092860866535","0.49879621646106564","0.4717970763181981","0.5760103178887569","0.5555460014747363","0.514961306737687","0.5308684434460643","0.4524505586999013","0.5803955285489042","0.6096302662832194","0.6309544279247198","0.7973344794420724","0.6716251071845172","0.6148753221708465","0.7040412722605077","0.7095442817163788","0.7196044708778933","0.7941530521003969","0.7840068784161346","0.8468615645449122","0.7680137571850092","0.7092175405299365","0.8754944106199914","0.9261392945185551","0.9340498706113698"
"INTL.33-12-DEU-MTOE.A","        Germany","--","--","--","--","--","1.2675838343508068","1.4809114352885595","1.5218400681166007","1.696560618340508","1.85399827949207","1.8690455709729674","1.4775090277234217","1.46552020571667","1.6724849519710718","1.8499570069229145","1.9351676689661685","1.9684436792696391","1.6398108333268373","1.7941530516594717","1.67171109126634","1.7031814265921028","1.8019776432295385","1.7402407558964847","1.6200343930948005","1.7779879613828504","1.4895098875633581","1.8341358547372852","1.9484092854693584","1.660361134263606","1.604815132568407","1.738091142827785","1.7184006871184963","1.5214101455028608","1.696560618340508","1.5754084257885959","1.6553740319442227","1.4946689589282371","1.7160479553052603"
"INTL.33-12-DDR-MTOE.A","        Germany, East","0.15193465169569093","0.1484092862630235","0.1478073946037876","0.133361994782126","0.11943250209695229","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-12-DEUW-MTOE.A","        Germany, West","1.4209802229332134","1.5786758376530194","1.5587274283754866","1.417196903932302","1.3558899392129882","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-12-GHA-MTOE.A","        Ghana","0.3773860703409097","0.39785038675493034","0.4136715389405597","0.4452278587890705","0.4870163368445916","0.5223559756940138","0.5619948406808353","0.5355116076744556","0.5187446257385984","0.5190025793068423","0.5639724847040389","0.5831470332768397","0.32605331026036216","0.43998280290144337","0.5626827168628191","0.5625967323400711","0.4287188304214572","0.3306964744887534","0.4495270849264698","0.4791917452745249","0.478331900047045","0.3172828889400676","0.527343078013397","0.5853826308682873","0.5955288045525496","0.6435941527686737","0.6870163367564066","0.7008598449188322","0.7139294923765261","0.4975924331425938","0.47334479772766186","0.4828890797526883","0.5173688733746306","0.6235253651592939","0.6270851244010605","0.6470335336785932","0.7043852103514997","0.7899398104857456"
"INTL.33-12-GIB-MTOE.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-GRC-MTOE.A","        Greece","0.27704213229401026","0.2380051589664247","0.20240756654875858","0.1623387789481972","0.15055889933172314","0.2638005157908204","0.18753224411335703","0.1943250214104479","0.22123817703056747","0.3004299224814624","0.3701633704300789","0.3304539981346041","0.3164230437125878","0.39088564041234347","0.3143594151666361","0.17850386922481853","0.23834909705741666","0.40567497832499705","0.39767841770943435","0.4270851244892455","0.49922613907480556","0.2205503008485836","0.28194325009064547","0.45743766101928446","0.6389509885402825","0.34376612194644723","0.3772141012954137","0.544883920653986","0.3838349095470086","0.4971625105288539","0.47661220959208533","0.34067067912751975","0.4329320720361085","0.3422012036324339","0.28750644871244013","0.5080997418223977","0.3439380909919432","0.405760962847745"
"INTL.33-12-GRL-MTOE.A","        Greenland","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014703353389905572","0.014703353389905572","0.013585554594181757","0.015649183140133416","0.015477214094637445","0.016509028367613275","0.01745485811784112","0.016852966458605217","0.017540842640589104","0.01736887359509313","0.022785898528216237","0.025193465165159842","0.028804815120575245","0.029406706779811144","0.03215821150774669","0.033705932917210434","0.036027515031406054","0.03413585553095037","0.03301805673522655","0.035941530508658066","0.035167669803926195","0.036973344781633895","0.03723129834987785","0.04015477212330937","0.04015477212330937"
"INTL.33-12-GRD-MTOE.A","        Grenada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-GLP-MTOE.A","        Guadeloupe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.33-12-GUM-MTOE.A","        Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-GTM-MTOE.A","        Guatemala","0.14617368867157587","0.1447119517848601","0.15735167662881402","0.17773000852008666","0.1828030953622178","0.1828030953622178","0.15399828024164258","0.163628546789417","0.1738607049964273","0.1616517626114408","0.15926827164086663","0.15688478067029246","0.1776552019852959","0.19527601023204064","0.21468615639717095","0.18727429054511308","0.1659931211649866","0.22760103171391843","0.21831470325713595","0.2502149611966387","0.28116938938591357","0.2580395527667054","0.3128116937571724","0.25047291476488265","0.3276870161925739","0.35528804799467734","0.38374892502426067","0.399656061732638","0.4161650901002513","0.33293207208020104","0.3432502148099593","0.49926053288390476","0.4566981941236518","0.3843250213266722","0.4968873600560604","0.5728288905470814","0.605674978236812","0.4860705070943638"
"INTL.33-12-GIN-MTOE.A","        Guinea","0.014015477207921687","0.014187446253417658","0.014445399821661615","0.014617368867157587","0.014875322435401545","0.015133276003645502","0.015305245049141472","0.015477214094637445","0.015649183140133416","0.016423043844865287","0.016766981935857232","0.024505588983175956","0.026397248483631643","0.03361994839446245","0.03490971623568224","0.04694754942040025","0.05064488389856364","0.03404987100820238","0.047205502988644205","0.042046431623765056","0.03920894237308153","0.04582975062467643","0.04505588991994456","0.044453998260708665","0.04144453996452916","0.03551160789491814","0.0417884780555211","0.04101461735078923","0.03628546859965001","0.07575236454097549","0.09319002575426702","0.10422184002283359","0.1024075665928511","0.1108340498221537","0.1283748924627428","0.22742906266842244","0.25339638853831414","0.25795356824395743"
"INTL.33-12-GNB-MTOE.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-GUY-MTOE.A","        Guyana","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.0005159071364879148","0.0005159071364879148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432"
"INTL.33-12-HTI-MTOE.A","        Haiti","0.02708512466561553","0.0272570937111115","0.0272570937111115","0.0272570937111115","0.030266552007291003","0.02828890798408733","0.027343078233859487","0.023301805664704155","0.01986242475478472","0.02149613068699645","0.023129836619208182","0.01702493550410119","0.026053310392639698","0.022785898528216237","0.024075666369436026","0.024075666369436026","0.02209802234623235","0.021668099732492424","0.02209802234623235","0.02252794495997228","0.023043852096460194","0.013069647457693843","0.015391229571889459","0.01762682716333709","0.015047291480897515","0.010318142729758296","0.018830610481808892","0.012037833184718013","0.007652622524570736","0.007067927769884433","0.006044711949183402","0.010808254509421815","0.016766981935857232","0.01496130695814953","0.012381771275709956","0.011521926048230097","0.015907136708377373","0.015907136708377373"
"INTL.33-12-HITZ-MTOE.A","        Hawaiian Trade Zone","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-12-HND-MTOE.A","        Honduras","0.10937231293543795","0.09724849522797195","0.14952708505874732","0.1569217540150741","0.17764402399733867","0.18039552872527423","0.1865864143631292","0.1926913154782362","0.15477214094637445","0.14239036967066449","0.17360275142818335","0.1774720549518427","0.16371453131216498","0.18134135847550206","0.19234737738724425","0.16208082537995325","0.13714531378303735","0.14823731721752753","0.11926053305145631","0.14625967319432384","0.17618228711062292","0.1884780738635849","0.19501289759243182","0.2380911434891727","0.26216680985860874","0.23963886489863645","0.23723129826169284","0.2331900256925375","0.22149613059881143","0.1992261392070831","0.19312123809197612","0.25542562327516666","0.2712381770085212","0.2089423902776055","0.23220120368093566","0.3237317281461666","0.3337919173076809","0.3337919173076809"
"INTL.33-12-HKG-MTOE.A","        Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-HUN-MTOE.A","        Hungary","0.013069647457693843","0.014359415298913629","0.014359415298913629","0.013413585548685785","0.015133276003645502","0.016509028367613275","0.013413585548685785","0.014101461730669671","0.013671539116929744","0.013843508162425714","0.01762682716333709","0.018386930344429283","0.013194325015678422","0.015391229571889459","0.015133276003645502","0.01582115218562939","0.016509028367613275","0.014531384344409601","0.01745485811784112","0.017196904549597162","0.01582115218562939","0.01788478073158105","0.018142734299825006","0.01943250214104479","0.01582115218562939","0.018572656913564935","0.017712811686085076","0.01788478073158105","0.025279449687907827","0.01949269130696838","0.021779879612064804","0.018400687868068963","0.018572656913564935","0.018314703345320975","0.020464316414020623","0.017712811686085076","0.014934617362288556","0.018705399819783274"
"INTL.33-12-ISL-MTOE.A","        Iceland","0.3306964744887534","0.33688736012660836","0.3584694753363528","0.36259673242825613","0.3578675836771169","0.3578675836771169","0.36689595856565543","0.38013757506884527","0.3843508166834965","0.3985382629369142","0.40619088546148496","0.4432441958492745","0.478503869092541","0.514789337692191","0.5410146171303267","0.5599312121348836","0.593895098620338","0.6033533961226164","0.6073086841690237","0.5975064485757534","0.6208082542404575","0.714531384035762","1.0578675833684694","1.0452278585245154","1.0756663795773025","1.0646603606655602","1.0502149608438986","1.096044711468575","1.0794496985782138","1.1643164225304758","1.125674978007531","1.194488391562744","1.176216680478797","1.1460963021601775","1.1108856400948774","1.1674720545153268","1.1986389676572167","1.21272940617207"
