Report generated on: 02-06-2025 11:53:45
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.27-12-RUS-MTOE.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","9.769561474626148","9.736887355981912","7.988822008515361","8.11134995343124","8.883920890321894","8.985382627164517","8.454858121809444","9.536543417979106","10.529234733104602","10.779019771687501","11.533963881414817","12.138435076333156","11.82020635764286","11.83480652960547","12.43729148204833","12.724840923022144","13.074617363108676","13.136509022582675","13.70690455113599","13.931049005035439","14.298658635139903","13.87614788726085","14.53697333838822","15.71857264999104","15.82579534985778","16.34694754223332","15.62897677728764","16.812983655527404","18.5507308602642","19.126139286493718","19.206534815263087","18.65864143631292"
"INTL.27-12-RWA-MTOE.A","        Rwanda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SHN-MTOE.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-KNA-MTOE.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-LCA-MTOE.A","        Saint Lucia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SPM-MTOE.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-VCT-MTOE.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-WSM-MTOE.A","        Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-STP-MTOE.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SAU-MTOE.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SEN-MTOE.A","        Senegal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SRB-MTOE.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SYC-MTOE.A","        Seychelles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SLE-MTOE.A","        Sierra Leone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SGP-MTOE.A","        Singapore","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SVK-MTOE.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","0.999011177547473","0.9908426478864144","0.9344797932251098","0.9681857261423201","0.8985382627164517","0.9306964742241983","1.071453137962651","1.3472914869381896","1.3970765256092734","1.466466035466898","1.459243335556067","1.3907996554486703","1.404643163611096","1.4272570930938164","1.217368873065983","1.3287188300246247","1.1243336194526623","1.0992261388102504","1.2330180562061164","1.2391229573212235","1.2574376606665445","1.2398968180259553","1.210748064814388","1.180739466375341","1.2051590708357691","1.1852106615582363","1.2182287182934628","1.2279449693639852","1.3525365428258167","1.368873602147934","1.5773000852890515"
"INTL.27-12-SVN-MTOE.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","0.3243336198054025","0.3234737745779226","0.3684436799751192","0.3919174546853193","0.37489251918121813","0.4114359413491121","0.41160791039460803","0.38555460000196834","0.3911435939805874","0.4330180565588565","0.4565778157918046","0.42674118639825354","0.448151332562502","0.4827171107071923","0.45477214081409695","0.46674118638061657","0.5134995698509712","0.4694496988471781","0.4626827169069116","0.5074806532586122","0.45090283729043756","0.4330180565588565","0.521152192375542","0.46190885620217975","0.4669819430443109","0.5131384348554296","0.47204643143416725","0.47575236436460544","0.5194153050160326","0.4659157349622359","0.45663774700416","0.46054187425953225"
"INTL.27-12-SLB-MTOE.A","        Solomon Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SOM-MTOE.A","        Somalia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-ZAF-MTOE.A","        South Africa","0","0","0","0","0.33748925178584427","0.45700773840554454","0.7569217537505191","0.5302665517868285","0.9022355971946151","0.9543422179798945","0.7264832326977321","0.7862424760075822","0.7986242472832922","0.623817712536637","0.8337919170872183","0.9717110915749876","1.0124677553575328","1.0874462591937766","1.1694754938953549","1.1037833185158938","1.1186586409512953","0.9216680993356599","1.0309544277483498","1.0888220115577443","1.2278589848412373","1.0522785893898503","0.866208082163209","1.0834823726950944","1.0961049006344987","0.9951676693806382","1.1091917449967421","1.1125107475748144","1.066036113029528","1.1706534818570022","1.2693895093285144","0.9428202919316644","1.307738606474116","1.2972484946988618","0.9083404983097221","1.1696474629408509","0.9987962162406031","1.0449699049562715","0.8674978500044288","0.6987102318501327"
"INTL.27-12-KOR-MTOE.A","        South Korea","0.2817712810451495","0.23473774710200124","0.3060189164600815","0.7264832326977321","0.9555460012983662","1.356835768963216","2.2940670669162615","3.185726567812874","3.2494410991691316","3.8688736010456215","4.320120376427051","4.5997420444035","4.617626825135082","4.749011175894004","4.790885638472273","5.4752304361069","6.038521063545547","6.296764141677597","7.326311260742131","8.418830606778037","8.9007394629714","9.159587270251937","9.728976779889098","10.592175403756128","10.677472050322129","11.830610484895367","12.139208937037887","11.745399822852113","12.403697329010692","12.134393803764","12.200687870802698","12.705331034810627","12.342906271427866","11.38993980581194","12.825881335703302","13.513413579596197","13.258383485125671","12.147747200146762","10.926732583316266","11.924264827072474","13.11985382052639","12.942252788790427","14.389165943784432","15.51969044887495"
"INTL.27-12-SSD-MTOE.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-ESP-MTOE.A","        Spain","0.4459157349710544","0.8226999136527282","0.7541702490225834","0.9166809970162767","1.9850386921600003","2.411263971421766","3.220980222139548","3.54832330024113","4.153482371341454","4.621496128658741","4.432932070272408","4.539896816570902","4.556577813984012","4.57927772798948","4.5182287168384105","4.529836627409388","4.601375750335713","4.517196902565434","4.818830608365369","4.807308682317139","5.081341356314969","5.2040412702763446","5.14746345430817","5.054256231649354","5.19570077156979","4.7279105740116485","4.938185724391848","4.532631124398698","4.853817710671524","4.349518484754587","5.106362852434633","4.749441098507744","5.058211519695761","4.683834907651031","4.725795354752048","4.708082543065963","4.823731726162004","4.775580393423132","4.577300083966277","4.7999999978835595","4.794239034859444","4.646620806205703","4.817970763137889","4.667016163032479"
"INTL.27-12-LKA-MTOE.A","        Sri Lanka","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SDN-MTOE.A","        Sudan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SUR-MTOE.A","        Suriname","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-SWE-MTOE.A","        Sweden","2.1780739457292286","3.0935511594270335","3.203869302112699","3.3582115204453338","4.171109198504792","4.798968183610584","5.750988819476283","5.532330178128155","5.639810831563137","5.400515904755492","5.569733445523529","6.270249352351369","5.190627684727659","5.015047289276272","5.975752361939517","5.712639722330681","6.067067925097878","5.712123815194193","6.0106620781752","5.978417882144705","4.681857263627827","5.89028374632802","5.563628544408422","5.506792774872003","6.464153049600352","5.982519343879784","5.593628544395194","5.531711089564369","5.273938088818182","4.302570935334187","4.7829750623794585","4.989337916974624","5.278847805067093","5.468357693203653","5.346947547083498","4.673000857784785","5.204127254799093","5.4177128093050895","5.657867581340214","5.531728286468919","4.063860703281229","4.384505587060743","4.304622895780402","4.013241614739489"
"INTL.27-12-CHE-MTOE.A","        Switzerland","1.1071367149030653","1.1718830605322985","1.156835769051401","1.2009458292211177","1.4096302659304794","1.7244196037108552","1.726225278688563","1.7584694747190577","1.847549440285971","1.8523645735598582","1.9276010309643459","1.8619088555848846","1.9153912287341317","1.9073946681185692","1.9901117790021314","2.033533962989864","2.053740325835641","2.0755803946136293","2.1099742037128237","2.1099742037128237","2.1602751495203956","2.1900257943911985","2.2245915725358887","2.2453138425181534","2.2020636275759164","1.900997419626119","2.2676612199803547","2.277652621523671","2.2592347367510524","2.2585468605690684","2.1672398958629824","2.1977644014385174","2.0932932062997143","2.138521065265155","2.2674118648643855","1.8998280301167463","1.7398968178054928","1.6766122090629751","2.0992261383693256","2.173688735069081","1.9767841779761937","1.5778331893300892","1.9873602742741958","2.006362853801501"
"INTL.27-12-SYR-MTOE.A","        Syria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TWN-MTOE.A","        Taiwan","0.6717110917072651","0.8747205499152596","1.1250392944308552","1.6254255366865764","2.1142687866859946","2.470055029005474","2.3164915724953676","2.848523472518735","2.6355335328018135","2.431310231086186","2.825963283362732","3.0344008585072846","2.910103610066819","2.9539256220853303","2.9983271697871627","3.0365984509396773","3.2491565729439777","3.1186131198631024","3.1699006176908755","3.268015716529815","3.310644882461148","3.0512811680441234","3.400937229798808","3.3440756649055645","3.3955374017702344","3.4369733432824887","3.428245914223568","3.485743764585146","3.5104815117797417","3.5744711936087925","3.5794239021190766","3.621367152315544","3.475640583162258","3.58034393651248","3.6447979347643704","3.135950127594065","2.7223903685330777","1.9299656053399155","2.3799054159755757","2.7793121225922444","2.703370592101223","2.3893293196687546","1.9705073078155908","1.5306923707782178"
"INTL.27-12-TJK-MTOE.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TZA-MTOE.A","        Tanzania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-THA-MTOE.A","        Thailand","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-BHS-MTOE.A","        The Bahamas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TLS-MTOE.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TGO-MTOE.A","        Togo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TON-MTOE.A","        Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TTO-MTOE.A","        Trinidad and Tobago","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TUN-MTOE.A","        Tunisia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TUR-MTOE.A","        Turkiye","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TKM-MTOE.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TCA-MTOE.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TUV-MTOE.A","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA"
"INTL.27-12-USIQ-MTOE.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-VIR-MTOE.A","        U.S. Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-UGA-MTOE.A","        Uganda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-UKR-MTOE.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","6.028374889861285","6.142734305116106","5.619948406808352","5.758813411046349","6.534823728846921","6.485812550880569","6.073946686917718","5.791057607076844","6.1100601864718715","6.162252791779899","6.3095442792471985","6.595012894770512","7.110232155076442","7.171281166227512","7.300773857485979","7.499905413718039","7.263370590090605","6.702407563682746","7.217970762079668","7.299570074167507","7.298882197985523","6.706792774342893","7.147291484380824","7.0855545970477705","6.541530521621264","6.913671536074546","6.894067064888006","6.7191745456186025","6.552192602442014","7.412381768012865","5.336973342444731","4.465778157962139"
"INTL.27-12-ARE-MTOE.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15399828024164258","0.8656061905039731","1.659501289036126","2.8429062756166545"
"INTL.27-12-GBR-MTOE.A","        United Kingdom","2.7765262240552095","2.853912294528397","3.3294067053247582","3.7756663783868047","4.063284606978817","4.623043850068205","4.451676696231469","4.144883919066656","4.784350814743426","5.468787615817393","5.370765259884689","5.762338776479017","6.2740326713522805","7.298796213462775","7.211349953828074","7.267067924568768","7.7331900223856","8.017110916499448","8.126569213957634","7.770937227871965","6.948409283264733","7.359329317477357","7.175924330455904","7.2443680105633","6.534737744324173","6.4778159902650065","5.965778157300751","4.946173686555135","4.144969903589404","5.4049870999383876","4.853138432941815","5.387360272775051","5.498624245210944","5.514445397396574","4.978761820676622","5.4939466871734535","5.601814270960802","5.493284606348294","5.081487530003641","4.387970763327487","3.9267411848550156","3.582244194465211","3.7271711075569405","3.182455166266595"
"INTL.27-12-USA-MTOE.A","        United States","69.02588977879358","75.78996117993566","78.90360666588947","80.7028767102878","89.52226434549307","102.70245744888669","110.37688168033606","119.79710474886099","140.78923155895924","141.17208166276524","153.827039321118","161.8350134324875","163.27325093927104","161.54185514671164","168.68286599028713","178.29799059383467","178.58117869252615","166.2414001711209","178.10578503546114","191.77521500665327","198.12787381925924","202.3236955459565","205.2613628917638","200.5791040205719","207.21041964489334","205.64894519876606","207.00510476304106","213.1528631008237","212.34399017305077","210.54800484299793","212.54412810438822","208.36769699790756","203.15450097518723","207.75621995999788","210.1029526347378","210.08599916632414","212.35060354980246","212.15443064576647","212.63574191928706","212.98307538774364","207.92358233987622","204.8955730269754","203.1342974922444","204.09072076716794"
"INTL.27-12-URY-MTOE.A","        Uruguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-UZB-MTOE.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-VUT-MTOE.A","        Vanuatu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-VEN-MTOE.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-VNM-MTOE.A","        Vietnam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-WAK-MTOE.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-ESH-MTOE.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-YEM-MTOE.A","        Yemen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-ZMB-MTOE.A","        Zambia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-ZWE-MTOE.A","        Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
