Report generated on: 02-06-2025 11:54:11
"API","","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.36-12-MUS-MTOE.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0002579535682439574","0.0021496130686996452","0.002235597591447631","0.002579535682439574","0.003353396387171446","0.004213241614651304","0.011092003434490169","0.012553740321205927","0.012983662934945857","0.0133276010259378","0.012811693889449884"
"INTL.36-12-MEX-MTOE.A","        Mexico","0","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.0005159071364879148","0.0005159071364879148","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0007738607047318723","0.0007738607047318723","0.000859845227479858","0.0007738607047318723","0.0007738607047318723","0.0010318142729758297","0.00266552020518756","0.003525365432667418","0.00593293206961102","0.009157351672660487","0.018976784170480467","0.020550300936768608","0.03989681855506541","0.09231298362223755","0.11650902832352077","0.5994840925989571","0.7742906273456122","1.0564832325522269","1.2121794319676693","1.3465258463538323"
"none","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.36-12-MDA-MTOE.A","        Moldova","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0003439380909919432","0.000859845227479858","0.004557179705643248","0.007394668956326779"
"INTL.36-12-MNG-MTOE.A","        Mongolia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.0006018916592359006","0.0006018916592359006","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.002321582114195617","0.005073086842131163","0.010060189161514339","0.010060189161514339","0.014187446253417658","0.016079105753873345","0.016079105753873345"
"INTL.36-12-MNE-MTOE.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0014617368867157587"
"INTL.36-12-MSR-MTOE.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716"
"INTL.36-12-MAR-MTOE.A","        Morocco","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0","0","0","0.000429922613739929","0.034479793621942305","0.03568357694041411","0.08168529661058652","0.13594153046456556","0.13069647457693842","0.15657781592408215","0.12450558893908345","0.18151332752099802"
"INTL.36-12-MOZ-MTOE.A","        Mozambique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00003439380909919432","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0000859845227479858","0.00266552020518756","0.0060189165923590065","0.00593293206961102","0.00618014789065421","0.006190885637854978"
"INTL.36-12-NAM-MTOE.A","        Namibia","--","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.000429922613739929","0.0005159071364879148","0.0006018916592359006","0.0006878761819838864","0.0012037833184718012","0.0018916595004556877","0.002493551159691588","0.003353396387171446","0.004901117796635191","0.009286328456782468","0.020034393800280693","0.031126397234770863","0.03508168528117821","0.040928632828041246","0.042734307805748946","0.043766122078724774"
"INTL.36-12-NRU-MTOE.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0003181427341675475","0.0003944110058450109","0.000429922613739929"
"INTL.36-12-NPL-MTOE.A","        Nepal","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0001719690454959716","0.0002579535682439574","0.000429922613739929","0.0005245055887627134","0.0009544282025026425","0.0011349957002734126","0.00133276010259378","0.0014187446253417658","0.0016423043844865288","0.0016680997413109247","0.006672398965243699","0.00696474634258685","0.0072226999108308074","0.0072226999108308074","0.007394668956326779","0.008856405843042538","0.008856405843042538"
"INTL.36-12-NLD-MTOE.A","        Netherlands","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0003439380909919432","0.000429922613739929","0.0006878761819838864","0.0011177987957238155","0.0014617368867157587","0.00266552020518756","0.0028374892506835316","0.0029234737734315174","0.0030094582961795032","0.0030094582961795032","0.0032674118644234608","0.003955288046407347","0.004806534821612407","0.008985382627164517","0.016388650035766096","0.03525365432667418","0.062355975896839305","0.09531384346614226","0.13773000853772366","0.18953568349338512","0.31881341344498176","0.46426483212547454","0.7367411862615668","0.9884350812494708","1.5176183570264588","1.7610641006852394"
"INTL.36-12-NLDA-MTOE.A","        Netherlands Antilles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.000429922613739929","0.0011177987957238155","0.0014617368867157587","0.0016337059322117304","0.001719690454959716","0.0024075666369436023","0.002493551159691588","0.00266552020518756","0.0020636285459516594","0.0020636285459516594","0.0020636285459516594"
"INTL.36-12-NCL-MTOE.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.0006018916592359006","0.0009458297502278439","0.0024075666369436023","0.0040412725691553325","0.009974204638766353","0.01289767841219787","0.015735167662881404","0.01943250214104479","0.01943250214104479"
"INTL.36-12-NZL-MTOE.A","        New Zealand","0","0.0057609630241150485","0.0057609630241150485","0.0057609630241150485","0.0057609630241150485","0.0057609630241150485","0.0057609630241150485","0.0057609630241150485","0.0057609630241150485","0.0057609630241150485","0.0057609630241150485","0","0","0","0","0","0","0","0.0002923473773431517","0.0002923473773431517","0.0003095442818927489","0.00032674118644234607","0.0003525365432667418","0.00041272570919033186","0.0005846947546863034","0.0015735167662881402","0.0030868443666526905","0.0048409286307116006","0.006560619085671317","0.00854686156114979","0.010859845223070607","0.013662940664654944","0.017661220972436286","0.023944720539743117","0.03155631984851079"
"INTL.36-12-NIC-MTOE.A","        Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00001719690454959716","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0","0.00006018916592359006","0.00012037833184718012","0.00018916595004556878","0.00018916595004556878","0.0011951848661970028","0.0020636285459516594","0.002235597591447631","0.002235597591447631","0.002321582114195617","0.0024092214090838874","0.002235597591447631"
"INTL.36-12-NER-MTOE.A","        Niger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0","0","0.0003439380909919432","0.000859845227479858","0.0009458297502278439","0.0011177987957238155","0.001289767841219787","0.0011177987957238155","0.0020636285459516594","0.0020636285459516594","0.0020636285459516594","0.0020636285459516594","0.0020636285459516594"
"INTL.36-12-NGA-MTOE.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0018916595004556877","0.0019776440232036735","0.0019776440232036735","0.0021496130686996452","0.002321582114195617","0.0024075666369436023","0.003181427341675475","0.004643164228391234","0.006706792774342892","0.008770421320294552","0.008684436797546565","0.008684436797546565"
"INTL.36-12-NIU-MTOE.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-PRK-MTOE.A","        North Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000429922613739929","0.00005159071364879148","0.00005159071364879148","0.00006018916592359006","0.00007738607047318723","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0006878761819838864","0.0012037833184718012","0.002493551159691588","0.003525365432667418","0.0038693035236593613","0.005503009455871091","0.0072226999108308074","0.008770421320294552","0.011349957002734126","0.012811693889449884","0.012811693889449884"
"INTL.36-12-MKD-MTOE.A","        North Macedonia","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0002579535682439574","0.0007738607047318723","0.0012037833184718012","0.0019776440232036735","0.0020378331891272635","0.002046431641402062","0.0019604471186540763","0.001994840927753271","0.0020206362845776663","0.004385141872529078","0.007900954424719194","0.026397248483631643"
"INTL.36-12-MNP-MTOE.A","        Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ie","ie","ie"
"INTL.36-12-NOR-MTOE.A","        Norway","0","0","0","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0.001719690454959716","0","0","0","0","0","0","0.00019776440232036735","0.0011006018911742183","0.007078417881659687","0.00936705932519055","0.014863783312448765","0.030782459143778917"
"INTL.36-12-OMN-MTOE.A","        Oman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0003439380909919432","0.0003439380909919432","0.0013757523639677729","0.004213241614651304","0.004385210660147276","0.018142734299825006","0.05881341355962229","0.13370593287311794","0.14617368867157587"
"INTL.36-12-PAK-MTOE.A","        Pakistan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0011177987957238155","0.002321582114195617","0.005674978501367063","0.012441960441633546","0.020464316414020623","0.032846087689730574","0.05864144451412632","0.07867583831440701","0.07910576092814695","0.08005159067837478","0.08873602747592135","0.10034393804689944","0.10877042127620204","0.10877042127620204"
"INTL.36-12-PSE-MTOE.A","        Palestinian Territories","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0007738607047318723","0.0036973344781633896","0.0038693035236593613","0.005159071364879148","0.010576096298002253","0.015305245049141472","0.01926053309554882","0.02932072225706316","0.02932072225706316"
"INTL.36-12-PAN-MTOE.A","        Panama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003439380909919432","0.000429922613739929","0.0005159071364879148","0.0013757523639677729","0.006104901115106992","0.013404987096410987","0.0199999999911815","0.025348237306106216","0.027248495258836703","0.050386930330319685","0.06044711949183402","0.07497850383624362"
"INTL.36-12-PNG-MTOE.A","        Papua New Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.00011177987957238155","0.00015477214094637446","0.00014617368867157586","0.00012037833184718012","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.0005159071364879148","0.0005159071364879148"
"INTL.36-12-PRY-MTOE.A","        Paraguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858"
"INTL.36-12-PER-MTOE.A","        Peru","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.005159071364879148","0.016938950981353205","0.017110920026849174","0.019776440232036736","0.02072226998226458","0.024677558028671925","0.06448839206098936","0.06698194322068095","0.06827171106190073","0.06895958724388461","0.07196904554006411","0.07196904554006411"
"INTL.36-12-PHL-MTOE.A","        Philippines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0014617368867157587","0.011951848661970027","0.09432502145454043","0.10328460872488054","0.10740326736450907","0.10714531379626512","0.11802235592388531","0.12635425617816515","0.15666380044683015","0.15666380044683015"
"INTL.36-12-POL-MTOE.A","        Poland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0","0.00001719690454959716","0.0000859845227479858","0.0000859845227479858","0.0006018916592359006","0.004901117796635191","0.010653482368475442","0.01423043851479165","0.025838349085769735","0.06110920031699351","0.1683504642421931","0.338301624958315","0.714531384035762","0.9754944105758989"
"INTL.36-12-PRT-MTOE.A","        Portugal","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.000429922613739929","0.0020636285459516594","0.0032674118644234608","0.013757523639677728","0.0181685296566494","0.024067067917161226","0.03375752363085923","0.041195184848559996","0.053938091119811495","0.0684608770119463","0.07485812550439644","0.08525365430462793","0.08632846083897774","0.11527085119594976","0.14742046425142166","0.19226139286449626","0.30257953555016204","0.49069999978363804"
"INTL.36-12-PRI-MTOE.A","        Puerto Rico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00006878761819838864","0.00006878761819838864","0.00006878761819838864","0.0015477214094637445","0.003439380909919432","0.004127257091903319","0.008091143590585465","0.010137575231987526","0.013671539116929744","0.02682717109737157","0.042820292328496934","0.04840928630711601","0.05838349094588236","0.07274290624479599","0.07274290624479599"
"INTL.36-12-QAT-MTOE.A","        Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.00032674118644234607","0.0005588993978619078","0.0005588993978619078","0.0007222699910830807","0.0007222699910830807","0.0007222699910830807","0.0007222699910830807","0.0007222699910830807","0.0007222699910830807","0.0007191745482641533","0.0007191745482641533"
"INTL.36-12-REU-MTOE.A","        Reunion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.000429922613739929","0.000429922613739929","0.0018056749777077019","0.0065348237288469216","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.36-12-ROU-MTOE.A","        Romania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0006878761819838864","0.036113499554154035","0.13895098876074505","0.17042132408650787","0.15649183140133416","0.15956147886343724","0.15227858978668285","0.15284608763681956","0.1490455717313586","0.14646603604891903","0.17097325873802718","0.19122957859152043"
"INTL.36-12-RUS-MTOE.A","        Russia","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.013757523639677728","0.028804815120575245","0.03972484950956944","0.047936371432002085","0.06190025792627498","0.11000859840377304","0.1738950988055265","0.19127257085289442","0.21977644014385173","0.2402507404787622"
"INTL.36-12-RWA-MTOE.A","        Rwanda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.0000859845227479858","0","0.000429922613739929","0.001289767841219787","0.0018056749777077019","0.0013757523639677729","0.0021496130686996452","0.00266552020518756","0.0029234737734315174","0.003095442818927489","0.003095442818927489","0.003095442818927489"
"INTL.36-12-SHN-MTOE.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-KNA-MTOE.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002579535682439574","0.0002579535682439574","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.000429922613739929"
"INTL.36-12-LCA-MTOE.A","        Saint Lucia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00000859845227479858","0.00001719690454959716","0.00010318142729758296","0.00011177987957238155","0.00011177987957238155","0.0005159071364879148","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864"
"INTL.36-12-SPM-MTOE.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-VCT-MTOE.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00002579535682439574","0.00007738607047318723","0.00006878761819838864","0.00006878761819838864","0.0000859845227479858","0.0001719690454959716","0.0003439380909919432","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716"
"INTL.36-12-WSM-MTOE.A","        Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0","0","0.0001719690454959716","0.0006878761819838864","0.0013757523639677729","0.0018056749777077019","0.0018916595004556877","0.0020636285459516594","0.0020636285459516594","0.0020636285459516594","0.0020636285459516594","0.0020636285459516594"
"INTL.36-12-STP-MTOE.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-SAU-MTOE.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.002235597591447631","0.0036113499554154037","0.003955288046407347","0.003955288046407347","0.005588993978619078","0.005588993978619078","0.027523645731630256","0.06693895095930695","0.06920034390757898","0.10756663795773025","0.10756663795773025"
"INTL.36-12-SEN-MTOE.A","        Senegal","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0003439380909919432","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.0005159071364879148","0.007824591570066708","0.021668099732492424","0.02828890798408733","0.03310404125797454","0.04634565776116435","0.05107480651230357","0.05107480651230357"
"INTL.36-12-SRB-MTOE.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0.0003439380909919432","0.000429922613739929","0.0005159071364879148","0.0009458297502278439","0.0010318142729758297","0.001126397247998614","0.0011177987957238155","0.0011607910570978085","0.0011435941525482112","0.0011607910570978085","0.013757523639677728","0.036113499554154035"
"INTL.36-12-SYC-MTOE.A","        Seychelles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.000429922613739929","0.0036113499554154037","0.005073086842131163","0.006190885637854978","0.006815186411440413","0.006815186411440413"
"INTL.36-12-SLE-MTOE.A","        Sierra Leone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0018056749777077019"
"INTL.36-12-SGP-MTOE.A","        Singapore","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0002579535682439574","0.000429922613739929","0.0006878761819838864","0.0011177987957238155","0.0013757523639677729","0.0032674118644234608","0.005846947546863035","0.012467755798457941","0.014995700767248724","0.02089423902776055","0.035296646588048174","0.04314703351493928","0.06318142731521997","0.08211521922432645","0.10017196900140346"
"INTL.36-12-SVK-MTOE.A","        Slovakia","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00001719690454959716","0.0014617368867157587","0.03413585553095037","0.03645743764514598","0.050558899375815654","0.051332760080547525","0.04350816851048082","0.04582975062467643","0.04350816851048082","0.0503009458075717","0.05064488389856364","0.05700773858191459","0.05769561476389848","0.05613392086948818","0.05191631124108128"
"INTL.36-12-SVN-MTOE.A","        Slovenia","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0003439380909919432","0.001109200343449017","0.005588993978619078","0.013912295780624103","0.018495270843091747","0.022080825441682755","0.023576956137497707","0.023000859835086204","0.024393809103603573","0.021874462587087588","0.026010318131265708","0.031650902823533576","0.03895098880483757","0.05549826308816915","0.08736027511195357"
"INTL.36-12-SLB-MTOE.A","        Solomon Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.00009458297502278439","0.0001289767841219787","0.0001289767841219787","0.00018056749777077018","0.00027515047279355457","0.00024935511596915885","0.00024935511596915885","0.00024935511596915885","0.00024935511596915885","0.0005159071364879148","0.0005159071364879148"
"INTL.36-12-SOM-MTOE.A","        Somalia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00001719690454959716","0.0006018916592359006","0.0009458297502278439","0.0009458297502278439","0.0009458297502278439","0.0020636285459516594","0.002519346516515984","0.005674978501367063","0.005674978501367063"
"INTL.36-12-ZAF-MTOE.A","        South Africa","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0018056749777077019","0.0018056749777077019","0.0018056749777077019","0.0018056749777077019","0.0018056749777077019","0.0018056749777077019","0.0018056749777077019","0.0018056749777077019","0.0018056749777077019","0.0018056749777077019","0.002579535682439574","0.004643164228391234","0.09243336195408475","0.20627687007241793","0.25855545990319334","0.3384350815360721","0.3646603609742078","0.41349956989506376","0.4895958725270312","0.5720550298423496","0.5349957005379676","0.5494411003596293"
"INTL.36-12-KOR-MTOE.A","        South Korea","0","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.0005159071364879148","0.0006018916592359006","0.0006878761819838864","0.000859845227479858","0.001289767841219787","0.0032674118644234608","0.006706792774342892","0.025537403256151784","0.056319862399930705","0.08323301802005026","0.10412725704781081","0.13473774714609377","0.1787618227930625","0.26130696463112885","0.3762682715451859","0.478417884569793","0.6485984519926066","0.8333705929257532","1.1581255368926209","1.5840584687770434","2.0504299217098434","2.5229578664713994","2.7457437649114307"
"INTL.36-12-SSD-MTOE.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.000859845227479858","0.0009458297502278439","0.0009458297502278439","0.0014617368867157587","0.0030094582961795032","0.003439380909919432"
"INTL.36-12-ESP-MTOE.A","        Spain","0","0.0005159071364879148","0.0006018916592359006","0.0006878761819838864","0.0007738607047318723","0.000859845227479858","0.001289767841219787","0.0010318142729758297","0.0011177987957238155","0.001289767841219787","0.0014617368867157587","0.0015477214094637445","0.0020636285459516594","0.002579535682439574","0.003525365432667418","0.004815133273887205","0.003525365432667418","0.010232158207010312","0.043680137555976786","0.2216680996443074","0.5214101459437859","0.611951848397415","0.7928632842591771","0.999570076945335","1.0887360270349962","1.133018056250209","1.1479793632083586","1.1221840063839628","1.1846947544217483","1.0510748060713784","1.24780739411877","1.726913154870547","2.272398967183769","3.011435940202707","3.9498045812334968"
"INTL.36-12-LKA-MTOE.A","        Sri Lanka","0","0","0","0","0","0","0","0","0","0","0","0.0006878761819838864","0.0006878761819838864","0.000859845227479858","0.0009458297502278439","0.0010318142729758297","0.0012037833184718012","0.001289767841219787","0.0013757523639677729","0.0013757523639677729","0.0014617368867157587","0.0014617368867157587","0.0014617368867157587","0.0016337059322117304","0.001719690454959716","0.002579535682439574","0.0027515047279355457","0.004213241614651304","0.009372312979530452","0.01969045570928875","0.025709372301647757","0.03327601030347051","0.046362854665713944","0.06190885637854978","0.06878761819838865"
"INTL.36-12-SDN-MTOE.A","        Sudan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0003439380909919432","0.0005159071364879148","0.0011177987957238155","0.0011177987957238155","0.0011177987957238155","0.0015477214094637445","0.001719690454959716","0.001719690454959716","0.0018916595004556877","0.0024075666369436023","0.0029406706779811147","0.010834049866246212","0.012037833184718013"
"INTL.36-12-SUR-MTOE.A","        Suriname","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00001719690454959716","0.00003439380909919432","0.00007738607047318723","0.0000859845227479858","0.000429922613739929","0.0007738607047318723","0.0007738607047318723","0.0007738607047318723","0.0009458297502278439","0.0009458297502278439","0.0010318142729758297","0.0010318142729758297","0.0010318142729758297","0.0010318142729758297"
"INTL.36-12-SWE-MTOE.A","        Sweden","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0003439380909919432","0.0006018916592359006","0.000739466895632678","0.0009458297502278439","0.0016337059322117304","0.0030094582961795032","0.0040412725691553325","0.008340498706554624","0.01229578675296197","0.019776440232036736","0.034995700758430226","0.05838349094588236","0.09036973340813308","0.13121238171342633","0.17179707645047565","0.26638005147326005"
