Report generated on: 02-06-2025 11:50:48
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.53-1-MUS-TBPD.A","        Mauritius","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0.517","0.482","0.431","0.414","0.603","0.517","0.517","0","0","0","0","0","0","0"
"INTL.53-1-MEX-TBPD.A","        Mexico","464.6986301369863","571.2821917808219","705.054794520548","830.9262295081967","980.9561643835616","1209.0246575342467","1461.2410958904109","1936.1994535519125","2313.1835616438357","2748.150684931507","2689.4657534246576","2780.2868852459014","2744.849315068493","2434.8273972602738","2548.3698630136987","2511.846994535519","2520.0164383561646","2553.0264328767125","2679.7954328767123","2669.3197919482877","3135.2520547945205","3083.093320547945","3026.895610958904","3285.021382513661","3460.795276712329","3521.1120438356165","3368.603575342466","3452.022483606557","3565.1789095890413","3592.4331698630135","3795.008591780822","3854.869398907104","3789.6212438356165","3716.2711506849314","3506.839915068493","3185.621224590164","2996.855583561644","2974.8186438356165","2955.386273972603","2934.982157377049","2907.7364068493152","2813.74517260274","2615.5716178082193","2478.1006797814207","2245.236012328767","2074.197923287671","1918.3707013698631","1946.1863393442623","1969.0140663875268","2030.0060791943624","2119.326228207232"
"none","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-MDA-TBPD.A","        Moldova","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-MNG-TBPD.A","        Mongolia","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0.18","0.2","0.38","0.5","0.598","0.54","1.04","2.32","3.208","5.123","5.976","6.983295890410959","9.93450819672131","14.051495890410958","20.288024657534248","23.17655890410959","23.42622950819672","20","19.408860273972603","18.462572602739726","17.562166666666666","16.70334794520548","15.887857534246576","15.111775342465753"
"INTL.53-1-MNE-TBPD.A","        Montenegro","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-MSR-TBPD.A","        Montserrat","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-MAR-TBPD.A","        Morocco","","","","","","","","2","2","2","2","2","2","-1.2","-0.060861756356164","0.2","-0.012583412390411","-0.7","-0.8","-0.8","1","1","1","1","1","1","0.258","0.279","0.216","0.13","","3.446","-1.05","-1.247","-1.342","-0.566","-0.48","-0.6130000000000001","-1.55","-0.781","-0.5259999999999999","0.0836","0.5586","0.16","0.025","0.1","0.07","0.05","0.025","0.025","0.025"
"INTL.53-1-MOZ-TBPD.A","        Mozambique","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0.02","0","0","0.02","0.03","0.04","0.16","0.282","0","0","0","0","0","0","0"
"INTL.53-1-NAM-TBPD.A","        Namibia","","","","","","","","--","--","--","--","--","--","--","--","--","--","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-NRU-TBPD.A","        Nauru","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-NPL-TBPD.A","        Nepal","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-NLD-TBPD.A","        Netherlands","","","","","","","","31","33","53","67","82","101","123","118","109","99","108","106","86","65.18082191780822","89.41643835616438","70.5068493150685","62.68336065573771","59.75616438356165","54.989041095890414","52.29150684931507","48.511475409836066","47.4027397260274","62.93424657534246","62.5071397260274","93.95732786885246","81.5268301369863","74.5681698630137","86.27229315068493","68.70740327868853","61.085694520547946","60.35758904109589","68.00412602739726","83.55896775956285","78.51276575342466","90.7699205479452","85.84010958904109","62.12827415998907","66.79251454290959","65.57223873690958","71.46230757758356","90.7754518488224","91.85766303612469","88.15182202350876","85.4700035841083"
"INTL.53-1-NLDA-TBPD.A","        Netherlands Antilles","","","","","","","","4","4","4","4","4","4","-0.0483607397260268","0.7","0.4","-0.2","-0.5","-1.2","-1.7","","","","","","","","","","","","-0.029","-0.585","-0.738","0.531","0.634","-0.356","1.4944","0.8574","0.7974","-0.171","0.5589","0.7188","0.6970999999999999","0.7261000000000001","0.7347","0.7451","0.7044","0.7703699048457021","0.7596794806762196","0.777562806482"
"INTL.53-1-NCL-TBPD.A","        New Caledonia","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-NZL-TBPD.A","        New Zealand","","","","","","","","9","12","17","18","20","24","43","44","53","57","59","58","58","72.56438356164384","71.88493150684931","47.18356164383562","53.005464480874316","66.76164383561644","54.40547945205479","50.397260273972606","44.57377049180328","41.16164383561644","38.48219178082192","29.575391780821917","29.358825136612023","27.045386301369863","26.329652054794522","48.032534246575345","65.15497267759562","60.60117534246575","64.4901301369863","57.4224","52.438228961748635","47.32039315068493","51.166968493150684","53.89129726027397","45.64677267759563","26.848009589041094","25.822580821917807","22.25721917808219","19.57055737704918","19.737543995149238","18.12561037457768","19.662703620252877"
"INTL.53-1-NIC-TBPD.A","        Nicaragua","","","","","","","","0","0","0","0","0","0","-0.2","-0.2","-0.2","-0.2","-0.2","-0.1","-0.1","","","","","","","","","","","","-0.436","-0.367","-0.412","-0.377","0.587","0.663","-0.161","-0.05","0.038","0.012","0.016","-0.196","-0.018","-0.198","-0.001","-0.003","0.008","-0.00998355426342906","-0.0070676604882726","-0.011942157604575343"
"INTL.53-1-NER-TBPD.A","        Niger","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","6.747508767123287","20.3562","20.4775","20.4552","14.3854","13.3738","16.3893","15.3939","15.3995","14.3776","14.412987017704927","13.407233066403538","13.416819604156794"
"INTL.53-1-NGA-TBPD.A","        Nigeria","2053.8465753424657","2255.1013698630136","1783.0602739726028","2067.0491803278687","2084.9424657534246","1896.978082191781","2301.909589041096","2054.8333333333335","1433.1972602739727","1294.9808219178083","1241.150684931507","1387.9234972677596","1494.7917808219179","1467.0246575342467","1340.695890410959","1450.0546448087432","1715.9506849315069","1810.0004383561643","1891.8003534246575","1942.5660865825214","2022.8109589041096","2012.7254794520547","2038.513698630137","2254.092896174863","2382.3265753424657","2183.1704794520547","2058.7506630136986","2160.1065573770493","2222.7123287671234","2115.7753424657535","2285.7617452054797","2485.7258032786885","2549.0265753424655","2423.0365041095893","2305.446915068493","2168.7249907103824","2211.658887671233","2461.650497260274","2527.378884931507","2510.8542896174863","2361.2597082191783","2405.4324821917808","2234.3197931506847","1937.5029267759562","2019.1982643836027","1977.4909307460136","2009.6627801142438","1854.0507592204372","1601.0476958663057","1369.9204416957666","1517.0965719430665"
"INTL.53-1-NIU-TBPD.A","        Niue","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-PRK-TBPD.A","        North Korea","","","","","","","","0","0","0","0","0","0","0.6","0.6","0.4","0.5","0.6","0.7","0.9","","","","","","","","","","","","0.141","0.121","0.093","0.118","0.118","0.07787","0.1163","0.1104","0.1093","0.1155","0.1068","0.1062","0.103","0.1073","0.1086","0.1109","0.1049","0.11471389448318925","0.1131322794341985","0.11579552248446576"
"INTL.53-1-MKD-TBPD.A","        North Macedonia","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-0.4","","","","","","","","","","","","-0.078","-0.045","-0.044","-0.066","-0.093","-0.125","0.023","0.0182","0.0776","0.11008","0.1407795","0.231","0.236","0","0","0","0","0","0","0"
"none","        Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NOR-TBPD.A","        Norway","31.999986301369862","34.999969863013696","188.99987397260273","278.9999781420765","280.00003287671234","355.99996438356163","403.00007397260276","485.8109262295082","474.45811232876713","492.3459424657534","614.9615123287671","707.2940136612021","772.596095890411","841.4901095890411","982.4860273972603","1113.0900655737705","1482.603087671233","1630.0080383561644","1870.8650547945206","2131.8848169398907","2376.512328767123","2684.921879452055","2893.232320547945","3222.535161202186","3263.167432876712","3122.167578082192","3122.3991671232875","3330.786281420765","3402.9359342465755","3321.8844794520546","3252.520424657534","3188.2365218579234","2971.7957753424657","2782.334926027397","2560.1817534246575","2464.24368579235","2351.4501643835615","2142.1659767123288","2046.4747232876712","1922.1463163934427","1842.1960465753425","1892.6728671232877","1952.3567780821918","1999.399924590164","1974.9595945206438","1858.0662246576987","1742.7625863013864","2007.1670759561066","2030.8475376003942","1906.9277713098847","2024.7116939687005"
"INTL.53-1-OMN-TBPD.A","        Oman","","","","","","","","284","321","326","377","417","502","563","587","622","650","693","706","744","784.1369863013699","817.9121123287671","867.3168","887.9782923497268","903.9715890410959","900.0465753424658","904.4794520547945","957.9021857923498","958.7784931506849","900.0052328767123","821.6695068493151","782.2203224043716","774.9883287671233","738.2253890410959","711.0854657534246","759.8234344262295","818.7361616438357","869.3799342465753","891.3768123287671","924.3659087431694","944.9417780821918","951.4898410958904","989.4494397260274","1012.4714852459016","978.9465260274246","987.3099712329671","979.9821821917753","958.2885961748142","980.2050718410666","1072.620630619472","1057.3273533155448"
"INTL.53-1-PAK-TBPD.A","        Pakistan","","","","","","","","11","11","13","14","18","36","42","42","45","48","62","63","64","58.99178082191781","57","54","58","56","55","56","57.581","63.522","64.238","65","69.592","87.48959178082191","91.88198630136986","93.25757534246576","68.10857923497268","66.86328082191781","69.15895046986302","70.3912","75.3825","85.3208","98.3536","93.29669863013699","88.60573224043716","105.72861643835617","106.65260273972602","102.04208219178082","91.21889617477322","93.00281046177679","87.74582486146416","90.01555007299342"
"INTL.53-1-PSE-TBPD.A","        Palestinian Territories","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-PAN-TBPD.A","        Panama","","","","","","","","1","1","1","1","1","0","-0.4","-0.5","-0.2","-0.1","-0.1","-0.6","-1.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.305","0.685","0.262","0.446","0","0","0","0","0","0","0"
"INTL.53-1-PNG-TBPD.A","        Papua New Guinea","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.2","53","126.23287671232876","133.5041095890411","103.71676712328767","106.35558196721311","80.0054794520548","78.9386301369863","88.4","64","60","48.293150684931504","48.81643835616438","42.17773770491803","53.71341095890411","48.75189041095891","38.68101369863014","41.4577912568306","39.684645205479455","30.934620547945205","29.29094383561644","27.443901092896176","30.546516438356164","49.386944657534244","57.5657298630137","56.054223278688525","50.48460452054795","35.679056712328766","35.42040863013699","39.42110005464481","37.04328032704441","34.44437573429585","32.1398755887214"
"INTL.53-1-PRY-TBPD.A","        Paraguay","","","","","","","","0","0","0","0","0","0","0.0641602116821918","0.067812083787968","0.071955052517531","0.0771384433369794","0.1","0.074073259738771","0.0000768576628032863","","","","","","","","","","","","0.091","0.627","0.8","1.1","1.7","2.2","2.45","2.639","2.945","3.313","3.571","4.837","4.687","5.697","6.893","8.97","8.97","2","2","2"
"INTL.53-1-PER-TBPD.A","        Peru","","","","","","","","200","199","201","174","187","193","177","162","140","129","128","114","115","126.69041095890411","127.11048767123287","122.8958904109589","121.06634972677595","119.15342465753425","118.65205479452055","110.94132602739727","104.00650819672131","102.12054794520547","98.00245479452055","100.34963287671233","98.77430327868852","117.16813424657535","124.04453150684931","118.62698082191781","121.7413781420765","148.54310684931508","159.60310273972604","158.1080178082192","158.97815628415302","173.55703698630137","178.4417698630137","154.68056301369862","141.22450109289616","140.50585616438357","139.88826164383562","145.4749961643452","130.22490765027322","125.35508601946454","123.01198277703669","120.9813689292452"
"INTL.53-1-PHL-TBPD.A","        Philippines","","","","","","","","16","3","9","14","13","10","7.9","5.5","5.9","4.7","3.8","2.6","7.3","10","5","3","1","0.8","0.8","0.7519972602739726","0.9389617486338798","11.436986301369863","13.727432876712328","15","13.307","17.771","17.287","18.767","27.154894535519126","39.2305","37.2208","38.4173","35.0211","40.7287","44.7374","34.732087671232875","31.9472","16.5462","15.5966","14.6575","14.401615846994536","14.757965916534244","14.66739700186344","14.744270091164658"
"INTL.53-1-POL-TBPD.A","        Poland","","","","","","","","8","8","5.5","5","5.8","5.8","6.4","5.7","5.7","4.4","4.5","5.1","6.6","4.7534246575342465","6.550410958904109","7.290350684931507","7.844300546448087","7.375309589041096","7.378109589041096","9.345380821917809","14.532814207650274","17.394517808219177","16.49855616438356","15.262043835616439","34.42953278688525","33.15811780821918","31.848101369863013","32.14916712328767","36.02247431693989","33.6682904109589","31.591068493150686","31.97370410958904","29.978081967213114","36.318380821917806","35.020616438356164","34.21433424657534","31.874097267759563","31.69185205479452","41.210709589041095","40.31052328767123","38.880309289617486","35.820061070575505","32.981322316549125","33.62774206974767"
"INTL.53-1-PRT-TBPD.A","        Portugal","","","","","","","","-2.6","-2.3","-3.1","-2.8","-1.4","-0.8","-0.4","-0.4","0.3","-0.4","-0.3","-0.9","-1.2","","","","","","","","","","","","3.849","4.052","5.252657534246575","5.494605479452055","7.323098360655738","4.8217","10.1438","10.8888","8.6861","10.9772","11.0044","10.8307","10.579991781","11.506214795","11.491704712","11.176501000000002","11.9508","12.316839680162392","12.257473982253408","12.362192258882466"
"INTL.53-1-PRI-TBPD.A","        Puerto Rico","","","","","","","","0","-1","-2","-1","2.4","-1","-1","1","1","0.8","1.8","2.8","1.5","","","","","","","","","","","","1.354","1.349","0.085","1.328","0.663","0.538","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-QAT-TBPD.A","        Qatar","570.4520547945206","517.7698630136987","437.9506849315068","497.08469945355193","445.03561643835616","486.986301369863","508.07397260273973","471.77868852459017","405.21643835616436","329.8767123287671","294.94520547945206","394.37158469945354","301.47945205479454","307.9890410958904","293.05205479452053","345.9398907103825","380.11506849315066","406.00010684931505","395.0003616438356","395.7103825136612","470.6986301369863","466.3150684931507","522.1780821917808","569.172131147541","705.2739726027397","750.972602739726","764.2739726027397","860.1475409836065","881.027397260274","868.7808219178082","1041.3424657534247","1184.380087431694","1227.5066301369864","1284.3682876712328","1332.4853287671233","1484.2201196721312","1474.7226589041095","1676.3223328767124","1821.894987671233","2013.3844158469944","2008.9837287671232","1919.694195890411","1862.5945232876713","1845.053293989071","1791.868902739726","1821.3070671232877","1744.5212356164384","1766.3677956284153","1800.7321770171973","1803.7864678548933","1825.6010258940078"
"INTL.53-1-REU-TBPD.A","        Reunion","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-ROU-TBPD.A","        Romania","","","","","","","","252","255","256","255","252","235","233","227","203","190","167","146","147","144.17808219178082","144.28144657534247","144.67928493150686","143","141.65928493150685","135.538","133.04916438356165","131.2336174863388","131.14378356164383","127.61800821917808","123.35839178082192","129.46582786885247","124.63642739726028","117.4862410958904","119.81395616438355","116.47180655737705","111.01130410958905","104.74586301369862","104.4472397260274","100.39938633879781","102.56852465753425","102.38207123287671","99.72509452054794","93.41093606557376","89.43484657534246","88.44024383561644","88.3667602739726","86.06804207650273","84.2744591341811","80.1453084009791","77.48189434453485"
"INTL.53-1-RUS-TBPD.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","7631.937155737705","6793.047123287672","6415.07673150685","6201.765901369863","6042.25181147541","6126.107210958904","6065.316712328767","6098.556438356164","6526.829090163935","7060.5122164383565","7741.05397260274","8581.191010958904","9386.922846994536","9646.974775342465","9733.762646575342","10037.743361643836","9874.280672131148","10047.463842465753","10288.293175342465","10408.92329589041","10596.19848852459","10765.587547945206","10853.31776849315","11034.93988630137","11244.645296721312","11230.708615502428","11384.519334889039","11473.707151875547","10495.997380304092","10776.717885604427","10978.258398966149","10906.811380853438"
"INTL.53-1-RWA-TBPD.A","        Rwanda","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-SHN-TBPD.A","        Saint Helena","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-KNA-TBPD.A","        Saint Kitts and Nevis","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-LCA-TBPD.A","        Saint Lucia","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-SPM-TBPD.A","        Saint Pierre and Miquelon","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-VCT-TBPD.A","        Saint Vincent/Grenadines","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-WSM-TBPD.A","        Samoa","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-STP-TBPD.A","        Sao Tome and Principe","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-SAU-TBPD.A","        Saudi Arabia","7596.13698630137","8479.887671232877","7075.07397260274","8576.967213114754","9245.019178082192","8300.712328767124","9531.956164383562","9900.158469945356","9814.94794520548","6482.991780821918","5085.895890410959","4663.20218579235","3387.821917808219","4870.016438356164","4264.991780821918","5085.950819672131","5064.156164383561","6410.003594520548","8114.995863013699","8332.19425005537","8880.04109589041","8885.531506849315","8921.506849315068","8912.95081967213","9130.72602739726","9174.054794520547","8554.091520547945","9068.01106557377","8798.454753424658","8557.356726027398","10259.165753424657","10365.04312021858","10932.96093150685","10773.049356164383","10304.249863013698","11428.34133442623","10314.091646575342","9748.230344267124","11017.795161247945","11490.271362071584","11272.06726529041","11334.209710064384","11763.097062442466","12170.176155737705","11832.442371232877","12215.561601369864","11547.247279452054","10912.860855737705","10777.05028140072","12133.395667288469","11193.678018132077"
"INTL.53-1-SEN-TBPD.A","        Senegal","","","","","","","","0","0","0","0","0","0","0.1","-0.1","-0.2","-0.1","-0.2","-0.0949677812968877","-0.0630392317704918","","","","","","","","","","","","-0.059","-0.039","-0.013","-0.065","-0.0777","-0.0277","0.03312","0.01309","-0.05420000000000001","-0.03410000000000001","-0.0226","-0.0248","-0.0241","-0.0251","-0.0254","-0.0265","-0.0251","-0.02740680846674951","-0.02706978291397467","-0.027704317458093153"
"INTL.53-1-SRB-TBPD.A","        Serbia","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","--","--","--","16.948","16.857","18.4502","19.7901","22.0376","19.64022191780822","18.06906775956284","19.991290410958904","19.39345616438356","22.99586712328767","22.6169","19.6839","18.704","18.7282","17.935941530054645","16.98596496064052","15.931554104477023","15.01653831498274"
"INTL.53-1-SYC-TBPD.A","        Seychelles","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-SLE-TBPD.A","        Sierra Leone","","","","","","","","0","0","0","0","0","0","-0.0114540886191781","-0.0538720523013698","-0.0397859058579235","-0.0382287041260274","-0.037980268230137","-0.0375701267123288","-0.00739125424043715","","","","","","","","","","","","0.001","0.003","0.029","0.025","0.03165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-SGP-TBPD.A","        Singapore","","","","","","","","4","4","4","4","4","4","-6.2","1.1","-5.7","-6.6","-6","-1.9","-4","","","","","","","","","","","","9.836","8.573","9.967","11.608","22.668","17.9403","20.2729","31.2596","35.8818","31.8839","35.9443","30.9931","31.6106","19.0121","19.2382","19.5112","18.444","20.171733955009085","19.89143715521748","20.359694431680197"
"INTL.53-1-SVK-TBPD.A","        Slovakia","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","1","1.3507013698630137","1.504068493150685","1.4427185792349726","1.290495890410959","1.1728383561643836","1.3288383561643835","1.1696284153005465","1.2662602739726028","6.4662712328767125","4.2137890410958905","8.222789617486338","8.199698630136986","8.030276712328767","7.484356164383562","10.502068852459017","7.054424657534247","12.135","9.9877","8.9624","10.9507","10.6264","11.732800000000001","11.8556","9.468897260273973","6.582420547945206","5.751160273972602","5.908251912568306","6.362878430707146","6.9944262987594925","9.477380232040302"
"INTL.53-1-SVN-TBPD.A","        Slovenia","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-0.1","","","","","","","","","","","","0.006","0.105","0.105","0.105","0.165","0.145","0.375","0.015","0.025","0.035","0.005","0.005","0.005","0","0","0","0","0.004136986301369863","0","0"
"INTL.53-1-SLB-TBPD.A","        Solomon Islands","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-SOM-TBPD.A","        Somalia","","","","","","","","0","0","0","0","0","0","0.2","0.1","0.1","0.1","0.1","0.059655704","0.0538061777213115","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-ZAF-TBPD.A","        South Africa","","","","","","","","0","4","20","55","55","60","67","72","67","77","77","77","140","130.5041095890411","175.032","185.032","187.54019672131147","199.62432876712327","196.9187808219178","199","199","194","205.85739726027398","191.9303095890411","234.17458469945356","223.29257260273974","220.08434520547945","214.1157506849315","193.14016666666666","180.7872","178.26185068493152","179.4813","177.57686830601094","177.83412191780823","161.0005","120.8933","115.5072","119.3688","114.88020821917809","117.59185205479451","100.38207650273225","117.54107160055283","110.10238451650581","108.21336898100063"
"INTL.53-1-KOR-TBPD.A","        South Korea","","","","","","","","0","0","0","0","-13","-9","-8.1","-7.4","-9.6","-12","-9.8","-21","-24","","","","","5.600123287671233","7.890561643835617","8.66038904109589","13.000021857923498","11.616339726027396","10.605446575342466","10.136975342465753","16.978243169398908","16.878249315068494","20.395761643835616","29.452090410958903","40.36242021857924","50.04598904109589","52.63819863013698","53.007787671232876","64.63666612021859","65.07630547945206","73.43124246575343","81.51286438356165","79.84897540983607","88.31676301369863","93.58673698630137","96.89979452054794","99.00587540983608","108.15171176497314","108.23879301410142","108.94824736030355"
"INTL.53-1-SSD-TBPD.A","        South Sudan","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","--","--","--","--","--","--","--","--","--","22.81160655737705","115.77000273972602","147.76291506849316","152.63880273972603","152.45901639344262","150.12476583871234","155.7925489274822","157.11030150633974","162.53085854152187","157.12214203131234","155.1095863053726","146.21014695426848"
"INTL.53-1-ESP-TBPD.A","        Spain","","","","","","","","13","3.9","13","46","37","40","47","44","46","39","37","42","43","24.865753424657534","20.808265753424656","17.367216438356163","10.245901639344263","7.504109589041096","10.64109589041096","5.997260273972603","4.666666666666667","6.931506849315069","6.410958904109589","6.564495890410959","37.073153005464484","37.84040273972603","38.104345205479454","28.35782465753425","26.542066666666667","26.100086301369863","50.442302739726024","47.448923287671235","47.93823224043716","64.80238630136986","64.23621506849315","62.52895479452055","60.42126666666667","76.8172493150685","76.44170410958904","76.43326712328768","74.60522786885245","76.70309380239418","76.19299686472863","76.91276341589978"
"INTL.53-1-LKA-TBPD.A","        Sri Lanka","","","","","","","","0","0","0","0","0","0","-0.3","-0.4","-0.4","-0.3","-0.3","-0.4","-0.4","","","","","","","","","","","","-0.508","-0.554","-0.424","-0.637","-0.579","-0.535","-0.468","-0.268","-0.455","-0.526","-0.341","-0.248","-0.241","-0.251","-0.254","-0.257","-0.243","-0.26585118948254627","-0.2620700083910877","-0.2682392856816712"
"INTL.53-1-SDN-TBPD.A","        Sudan","","","","","","","","0","0","0","0","0","0","-0.2","-0.1","-0.0178846381188525","0.0176775936616438","0.0181801486","-0.3","0.1","","","","2.308743169398907","5.383561643835616","10","69.83561643835617","176.67540983606557","207.92179726027396","240.78004383561642","265.1232876712329","303.7852841530055","307.88394520547945","348.3004712328767","479.13796438356167","479.74764644808744","485.65885479452055","488.1421397260274","454.81467397260275","94.48378087431695","136.2332397260274","116.01493835616438","110.51083424657534","107.30558469945355","104.07564600115616","69.05250314069589","71.62329833615617","65.26778269224863","63.38777145004969","66.68771719091593","69.853594334217"
"INTL.53-1-SUR-TBPD.A","        Suriname","","","","","","","","0","0","0","0","0","1","2","2","3","4","3.9","3.5","5","5","5.586301369863014","7.005479452054795","9","8","9.504109589041096","10","10","10","10","11","10.461","11.439","12.419","13.425","15.290103825136612","15.497","14.925","15.636","15.512333333333334","14.622","14.795","15.536","15.55","15.531","15.525","15.519","15.072762295081967","14.272603841546447","13.558098262752889","13.232332645960849"
"INTL.53-1-SWE-TBPD.A","        Sweden","","","","","","","","-6.2","-4.3","-3.4","-3.7","0.057939890710388","0.3","2","2.5","2.4","1.6","1.6","0.9","1.3","","","","","","","","","","","","4.608","3.95","5.27","7.272","8.9956","10.558800000000002","10.3125","10.3305","10.253","8.8059","11.535400000000001","12.613900000000001","12.5772","16.595499999999998","14.5223","13.2469","13.1019","13.33665159997691","13.298556515916829","13.36582845554137"
"INTL.53-1-CHE-TBPD.A","        Switzerland","","","","","","","","1.1","1.3","1.1","1.1","1.3","1.6","1.7","1.6","1.4","1.2","1.2","1.4","1.2","","","","","","","","","","","","3.361","3.322","3.955","3.504","3.6055","3.3688","3.117","2.994","2.4974","3.0225","2.9982","1.8899","1.1427","1.2755","1.3344","1.1922","1.1408","1.224109863297987","1.210629189806569","1.234401756803863"
"INTL.53-1-SYR-TBPD.A","        Syria","","","","","","","","164","166","160","167","170","178","190","226","260","337","385","491","478","576.7671232876712","592.506","622.464","602.118","593.158","593.518","595.815","572.519","612.579602739726","676.6782465753424","651.575","483.988","444.63","418.721","400.964","402.624","398.492","381.188","349.36739726027395","168.27134972677595","57.88941095890411","30.914931506849314","24.95275890410959","23.648497267759563","24.383","30.768479452054795","37.34","54.458322404371586","79.08665331319848","93.871852521961","98.63536390886603"
