Report generated on: 02-06-2025 11:55:03
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.35-12-ISL-MTOE.A","        Iceland","0.0042992261373992905","0.011349957002734126","0.014445399821661615","0.015649183140133416","0.015735167662881404","0.015563198617385431","0.01822871882257299","0.020120378323028678","0.021066208073256522","0.02209802234623235","0.02579535682439574","0.024333619937679983","0.019776440232036736","0.022012037823484366","0.02235597591447631","0.024935511596915882","0.02975064487080309","0.03224419603049468","0.056319862399930705","0.09767841784171187","0.11375752359558522","0.12476354250732741","0.12321582109786366","0.12089423898366804","0.12751504723526294","0.14256233871616047","0.22622527934995065","0.3077386069150412","0.3472055028563667","0.3914875320715794","0.3640584693149719","0.3840928631152526","0.4367153910370199","0.45098882181318556","0.45038693015394965","0.430180567308173","0.43576956128679206","0.4445399826070866","0.5167669817153947","0.5174548578973786","0.5125537401007434","0.49888220098381364","0.5086844365770841","0.5169389507608907"
"INTL.35-12-IND-MTOE.A","        India","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-IDN-MTOE.A","        Indonesia","0","0","0.00636285468335095","0.01702493550410119","0.01762682716333709","0.032674118644234605","0.04901117796635191","0.06130696471931388","0.08263112636081436","0.08228718826982241","0.09673258809148404","0.09019776436263711","0.09320722265881662","0.09372312979530453","0.16638005151735252","0.19002579527304864","0.20223559750326262","0.22398968175850303","0.22502149603147886","0.23456577805650528","0.4186586412599429","0.5185726566931024","0.5363714529019354","0.5411865861758226","0.5723129834105936","0.5678417882276983","0.5724849524560894","0.6036973342136084","0.714445399513014","0.799226138942528","0.8045571793529032","0.805760962671375","0.8097162507177823","0.8094582971495383","0.8631126393442815","0.8639724845717613","0.9162510744025367","1.0975064483552908","1.205417024404013","1.2123817707465998","1.338177127526903","1.3670679271702264","1.4339638858681594","1.4562338772598875"
"INTL.35-12-IRN-MTOE.A","        Iran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.35-12-IRQ-MTOE.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-IRL-MTOE.A","        Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-ISR-MTOE.A","        Israel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-ITA-MTOE.A","        Italy","0.22089423893957552","0.22029234728033964","0.22579535673621073","0.22252794487178726","0.23250214951055362","0.21908856396186782","0.22691315553193453","0.24436801364977564","0.25159071356060647","0.25717970753922553","0.27704213229401026","0.27360275138409085","0.2974204641852829","0.31530524491686396","0.2938091142298675","0.29544282016207923","0.3234737745779226","0.3357695613308846","0.3623387788600122","0.3785898536593815","0.4045571795292732","0.387532244025172","0.40085984505110983","0.4592433359969922","0.4674978501807988","0.45778159911027644","0.4752364572281175","0.4788478071835329","0.4746345655688816","0.4593293205197402","0.4338779017863364","0.45700773840554454","0.45159071347242147","0.45743766101928446","0.478675838138037","0.5007738604842693","0.5044711949624328","0.5005588991773994","0.49503869281697865","0.48914875300874167","0.48554600150560107","0.4754772138918119","0.468650799449422","0.46021055009802747"
"INTL.35-12-JAM-MTOE.A","        Jamaica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-JPN-MTOE.A","        Japan","0.09380911431805251","0.072656921722048","0.10326741182033095","0.11702493546000868","0.10997420459467384","0.121152192551912","0.11229578670886946","0.11418744620932515","0.1108340498221537","0.11186586409512954","0.14969905410424328","0.15245055883217884","0.15365434215065063","0.15288048144591876","0.1774720549518427","0.27282889067935895","0.3158211520533519","0.3229578674414347","0.30361134982313787","0.296732588003299","0.28787618216025646","0.2950128975483393","0.2901117797517041","0.29957007725398255","0.2901117797517041","0.2773860703850022","0.26491831458654425","0.26173688724486877","0.23645743755696097","0.24823731717343503","0.21124677548725151","0.2034393808217344","0.20636285459516593","0.19918314694570913","0.20130696465758435","0.20467755794930542","0.19658641435871996","0.18861564909998166","0.2029234736852465","0.21969045562110373","0.2572656920619735","0.2586414444259413","0.2377144023027524","0.25840675826955295"
"INTL.35-12-JOR-MTOE.A","        Jordan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-KAZ-MTOE.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-KEN-MTOE.A","        Kenya","0","0.003181427341675475","0.007824591570066708","0.02132416164150048","0.018916595004556877","0.027343078233859487","0.03164230437125878","0.030868443666526905","0.027773000847599413","0.027773000847599413","0.028030954415843374","0.025537403256151784","0.02338779018745214","0.02338779018745214","0.022441960437224295","0.033533963871714464","0.03379191743995842","0.03147033532576281","0.033533963871714464","0.03293207221247856","0.036887360258885914","0.041272570919033184","0.03319002578072252","0.06766981940266482","0.08899398104416531","0.08624247631622976","0.08701633702096163","0.08770421320294552","0.10137575231987526","0.115133275959553","0.12493551155282337","0.12880481507648273","0.1357695614190696","0.16388650035766095","0.2756663799300425","0.3852966464337244","0.4031814271653054","0.40894239018942047","0.4409286326516712","0.45012897658570566","0.43508168510480816","0.4331040410816045","0.4744625965233857","0.5186586412158504"
"INTL.35-12-KIR-MTOE.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-XKS-MTOE.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-KWT-MTOE.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.35-12-KGZ-MTOE.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.35-12-LAO-MTOE.A","        Laos","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-LVA-MTOE.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-LBN-MTOE.A","        Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-LSO-MTOE.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-LBR-MTOE.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-LBY-MTOE.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-LTU-MTOE.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-LUX-MTOE.A","        Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MAC-MTOE.A","        Macau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MDG-MTOE.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MWI-MTOE.A","        Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MYS-MTOE.A","        Malaysia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MDV-MTOE.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MLI-MTOE.A","        Mali","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MLT-MTOE.A","        Malta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MTQ-MTOE.A","        Martinique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.35-12-MRT-MTOE.A","        Mauritania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MUS-MTOE.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MEX-MTOE.A","        Mexico","0.07867583831440701","0.08288907992905832","0.1114359414813896","0.11633705927802479","0.12244196039313178","0.1411006018294447","0.29183147020666383","0.3798796215006013","0.39836629389141825","0.40197764384683365","0.4405846945606793","0.4673258811353028","0.49905417002930963","0.5053310401899126","0.48134135834322456","0.48744625945833153","0.4926053308232107","0.4699914013404904","0.4864144451853557","0.4834909714119242","0.5073946687358643","0.478675838138037","0.4641444537936274","0.5401547719028468","0.5655202061135026","0.6276010315375484","0.5748065345702851","0.6366294064260869","0.6067067925097879","0.5795356833214244","0.5411865861758226","0.5324161648555281","0.4738607048641498","0.49544282007389423","0.4902837487090151","0.5154772138741749","0.5006018914387733","0.4860705070943638","0.43766122078724773","0.43516766962755615","0.4325881339451166","0.40932932054178645","0.3854081769581808","0.36374404971063934"
"INTL.35-12-FSM-MTOE.A","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA"
"INTL.35-12-MDA-MTOE.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MNG-MTOE.A","        Mongolia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MNE-MTOE.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MSR-MTOE.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MAR-MTOE.A","        Morocco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MOZ-MTOE.A","        Mozambique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-NAM-MTOE.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-NRU-MTOE.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-NPL-MTOE.A","        Nepal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-NLD-MTOE.A","        Netherlands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-NLDA-MTOE.A","        Netherlands Antilles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-NCL-MTOE.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-NZL-MTOE.A","        New Zealand","0.10369733443407088","0.0981083404554518","0.09957007734216757","0.10085984518338735","0.11126397243589363","0.10013862630570879","0.10608751289828784","0.1056259672793082","0.10637833185335308","0.1466466035466898","0.17290627679392465","0.18555460009015337","0.18323301797595776","0.19320722261472412","0.18065348229351819","0.17531318899865014","0.17527322529216735","0.18317764394330804","0.2051161649998429","0.22663473764727657","0.23697334469344888","0.2302493550145564","0.2282631125390779","0.22309544272192397","0.22623387780222545","0.2562940669549213","0.27319862412717527","0.28836629393991997","0.34102321567078653","0.39460877024733126","0.47589853805327703","0.49644883899004566","0.502622527723351","0.5221066205780446","0.5909630263946316","0.6371883058239488","0.6486500427062554","0.6515907133842365","0.6470249352263184","0.6522613926616707","0.6735683573986216","0.6851504726127753","0.6727044880954771","0.6644244623037712"
"INTL.35-12-NIC-MTOE.A","        Nicaragua","0","0","0","0.008598452274798581","0.02579535682439574","0.02579535682439574","0.017196904549597162","0.017196904549597162","0.017196904549597162","0.034393809099194324","0.03319002578072252","0.0393809114185775","0.040240756646057356","0.03490971623568224","0.03095442818927489","0.0266552020518756","0.02381771280119207","0.017970765254329033","0.010404127252506282","0.008770421320294552","0.011521926048230097","0.017712811686085076","0.018056749777077018","0.023301805664704155","0.02192605330073638","0.023301805664704155","0.026741186574623585","0.02089423902776055","0.02768701632485143","0.025537403256151784","0.025967325869891714","0.023473774710200124","0.04496990539719658","0.05838349094588236","0.0569217540591666","0.058297506423134374","0.060705073060077976","0.06457437658373734","0.06887360272113663","0.06689595869793295","0.0659501289477051","0.06311263969702158","0.059071367127866245","0.059071367127866245"
"INTL.35-12-NER-MTOE.A","        Niger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-NGA-MTOE.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-NIU-MTOE.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-PRK-MTOE.A","        North Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MKD-MTOE.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-MNP-MTOE.A","        Northern Mariana Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","ie","ie","ie"
"INTL.35-12-NOR-MTOE.A","        Norway","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-OMN-MTOE.A","        Oman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-PAK-MTOE.A","        Pakistan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-PSE-MTOE.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-PAN-MTOE.A","        Panama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-PNG-MTOE.A","        Papua New Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0042992261373992905","0.0042992261373992905","0.02579535682439574","0.02579535682439574","0.034393809099194324","0.034393809099194324","0.034393809099194324","0.034393809099194324","0.034393809099194324","0.034393809099194324","0.034393809099194324","0.034393809099194324","0.034393809099194324","0.034393809099194324","0.034393809099194324","0.010834049866246212","0.008254514183806638","0.008254514183806638","0.008254514183806638","0.008254514183806638","0.008254514183806638"
"INTL.35-12-PRY-MTOE.A","        Paraguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-PER-MTOE.A","        Peru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-PHL-MTOE.A","        Philippines","0.1689595871997921","0.2253654341224708","0.29294926900238766","0.3343078244441688","0.37085124661206276","0.4039552878700373","0.3737747203854943","0.3701633704300789","0.3957007736862307","0.4342218398773283","0.4699914013404904","0.49509888198290225","0.4901117796635191","0.48727429041283554","0.5434221837672703","0.527515047058893","0.5618228716353393","0.6222699911271733","0.7664660357755455","0.9109200339921616","0.999656061468083","0.8978503865344678","0.8806534819848706","0.8445399824307166","0.88409286289479","0.8514187442505554","0.8998280305576715","0.878331899870675","0.9220120374266518","0.8877042128502054","0.8537403263647511","0.8548581251604749","0.8813413581668545","0.8258813409944037","0.8863284604862377","0.9496130692287552","0.9518486668202029","0.883069647074089","0.8972742902320563","0.9192433357941666","0.9249183142955337","0.8612209798438258","0.896388649647752","0.896388649647752"
"INTL.35-12-POL-MTOE.A","        Poland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-PRT-MTOE.A","        Portugal","0.0000859845227479858","0","0","0","0.0002579535682439574","0.0003439380909919432","0.0001719690454959716","0.0000859845227479858","0.0001719690454959716","0","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.0003439380909919432","0.0028374892506835316","0.0036113499554154037","0.004213241614651304","0.004385210660147276","0.004987102319383176","0.006878761819838864","0.006878761819838864","0.009028374888538509","0.008254514183806638","0.0077386070473187225","0.0072226999108308074","0.006104901115106992","0.007308684433578794","0.017282889072345146","0.016509028367613275","0.01582115218562939","0.01496130695814953","0.01599312123112536","0.011521926048230097","0.01496130695814953","0.015735167662881404","0.015649183140133416","0.013069647457693843","0.01659501289036126","0.017558039545138703","0.01646603610623928","0.01865864143631292","0.015391229571889459","0.016766981935857232","0.014834230431980282"
"INTL.35-12-PRI-MTOE.A","        Puerto Rico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-QAT-MTOE.A","        Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-REU-MTOE.A","        Reunion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.35-12-ROU-MTOE.A","        Romania","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-RUS-MTOE.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","0.002493551159691588","0.0024075666369436023","0.00266552020518756","0.002579535682439574","0.0024075666369436023","0.002493551159691588","0.002579535682439574","0.0024075666369436023","0.004987102319383176","0.007824591570066708","0.013413585548685785","0.0278589853703474","0.03465176266743828","0.03525365432667418","0.03981083403231743","0.04170249353277312","0.0399828030778134","0.03989681855506541","0.04342218398773283","0.04488392087444859","0.04101461735078923","0.0381771281001057","0.03912295785033354","0.039294926895829516","0.03834909714560167","0.03740326739537383","0.03665520204746635","0.03720550299305346","0.03623387788600122","0.0369475494248095","0.038607050713845625","0.038543363009660464"
"INTL.35-12-RWA-MTOE.A","        Rwanda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SHN-MTOE.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-KNA-MTOE.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-LCA-MTOE.A","        Saint Lucia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SPM-MTOE.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-VCT-MTOE.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-WSM-MTOE.A","        Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-STP-MTOE.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SAU-MTOE.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SEN-MTOE.A","        Senegal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SRB-MTOE.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SYC-MTOE.A","        Seychelles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SLE-MTOE.A","        Sierra Leone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SGP-MTOE.A","        Singapore","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SVK-MTOE.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-SVN-MTOE.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
