Report generated on: 02-06-2025 11:55:26
"API","","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.37-12-FIN-MTOE.A","        Finland","0","0","0","0","0","0","0.0001719690454959716","0.0003439380909919432","0.0006018916592359006","0.0009458297502278439","0.0009458297502278439","0.0014617368867157587","0.0019776440232036735","0.004213241614651304","0.006706792774342892","0.0060189165923590065","0.005503009455871091","0.00799656061556268","0.010318142729758296","0.014617368867157587","0.013413585548685785","0.01616509027662133","0.022441960437224295","0.02381771280119207","0.025279449687907827","0.04135855544178117","0.04247635423750499","0.06655202060694101","0.09518486668202028","0.20008598443456296","0.2638005157908204","0.41231298348114154","0.5020378329686647","0.5180309541997901","0.7098882198073708","0.7314703350171152","1.0337059324762854","1.2631986236906594"
"INTL.37-12-CSK-MTOE.A","        Former Czechoslovakia","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.37-12-SCG-MTOE.A","        Former Serbia and Montenegro","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.37-12-SUN-MTOE.A","        Former U.S.S.R.","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.37-12-YUG-MTOE.A","        Former Yugoslavia","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.37-12-FRA-MTOE.A","        France","0","0","0","0","0","0","0","0.0001719690454959716","0.000429922613739929","0.000429922613739929","0.0006018916592359006","0.0009458297502278439","0.0016337059322117304","0.003181427341675475","0.004127257091903319","0.01126397247998614","0.022785898528216237","0.033361994826218495","0.051160791035051556","0.08271711088356234","0.18761822863610503","0.3499570075843022","0.4895958725270312","0.6803095439820637","0.8551160787287189","1.063766121628981","1.3051074800780278","1.3866466029999427","1.4895786751815565","1.8418400679755047","1.8384350808746845","2.1160275141142817","2.459036972260547","2.9911779866432813","3.4214875307355763","3.1669303511401643","3.2677558025144524","4.506448837221936"
"INTL.37-12-GUF-MTOE.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.37-12-PYF-MTOE.A","        French Polynesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858"
"INTL.37-12-GAB-MTOE.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-GMB-MTOE.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00002579535682439574","0.00005159071364879148","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716"
"INTL.37-12-GEO-MTOE.A","        Georgia","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0007738607047318723","0.007566638001822751","0.0072226999108308074","0.007308684433578794","0.007824591570066708","0.007136715388082822","0.007480653479074765","0.007394668956326779"
"INTL.37-12-DEU-MTOE.A","        Germany","--","--","--","--","--","0.018486672390816947","0.02502149611966387","0.057953568332142436","0.12278589848412373","0.1472055029445517","0.1786758382703145","0.2608770420173889","0.3949269129814988","0.4753224417508655","0.8041272567391633","0.8990541698529396","1.363370592692063","1.641186585690805","2.2372312973798425","2.3881341348025575","2.6933791905579074","3.482975062952661","3.5584694739253924","3.3895098867256004","3.2496130682146274","4.20318142548979","4.356921752163188","4.44608770225285","4.931814271256222","6.799999997001709","6.7425623358060545","8.917196900625363","9.27678417475744","10.622957862899906","11.147377467139872","9.674720546035118","10.640475489719353","11.961227346402692"
"INTL.37-12-DDR-MTOE.A","        Germany, East","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.37-12-DEUW-MTOE.A","        Germany, West","0.0000859845227479858","0.0001719690454959716","0.0006878761819838864","0.002235597591447631","0.006104901115106992","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.37-12-GHA-MTOE.A","        Ghana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-GIB-MTOE.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-GRC-MTOE.A","        Greece","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0006878761819838864","0.0040412725691553325","0.003181427341675475","0.0029234737734315174","0.0032674118644234608","0.003095442818927489","0.0060189165923590065","0.0139294926851737","0.0387790197593416","0.06500429919747727","0.05597592430893876","0.0877901977256935","0.09638865000049208","0.10885640579895003","0.14608770414882788","0.1563198623558382","0.19277730000098417","0.2186586413481279","0.23336199473803348","0.28503869290957295","0.2717970764063831","0.35588993965391325","0.3171969044173196","0.3973344796184424","0.44247635406113495","0.4760963024555974","0.5417282886691349","0.6219518483930058","0.8005245052360227","0.9013757519671352","0.9354663538437633","0.9470097674242282"
"INTL.37-12-GRL-MTOE.A","        Greenland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-GRD-MTOE.A","        Grenada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00013757523639677729","0.00013757523639677729","0.00013757523639677729","0.00013757523639677729","0.00013757523639677729","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716"
"INTL.37-12-GLP-MTOE.A","        Guadeloupe","0","0","0","0","0","0","0","0.00006018916592359006","0.00006018916592359006","0.00006018916592359006","0.0000859845227479858","0.000429922613739929","0.000859845227479858","0.000859845227479858","0.001719690454959716","0.001719690454959716","0.002579535682439574","0.0042992261373992905","0.0042992261373992905","0.0042992261373992905","0.0042992261373992905","0.0042992261373992905","0.0042992261373992905","0.0042992261373992905","0.003439380909919432","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.37-12-GUM-MTOE.A","        Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858"
"INTL.37-12-GTM-MTOE.A","        Guatemala","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.009226139290858876","0.018486672390816947","0.018744625959060904","0.027515047279355456","0.0284608770295833","0.026913155620119558","0.0278589853703474","0.026999140142867542","0.029578675825307117"
"INTL.37-12-GIN-MTOE.A","        Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-GNB-MTOE.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-GUY-MTOE.A","        Guyana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432"
"INTL.37-12-HTI-MTOE.A","        Haiti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-HITZ-MTOE.A","        Hawaiian Trade Zone","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.37-12-HND-MTOE.A","        Honduras","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010060189161514339","0.029062768688819202","0.0266552020518756","0.03422184005369835","0.05717970762741056","0.05012897676207573","0.049699054148335794","0.07987962163287882","0.07033533960785239","0.060791057582825964","0.066638005129689","0.05924333617336222","0.05924333617336222"
"INTL.37-12-HKG-MTOE.A","        Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.00008960920030442714"
"INTL.37-12-HUN-MTOE.A","        Hungary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0003439380909919432","0.0005159071364879148","0.000859845227479858","0.0036973344781633896","0.009458297502278439","0.01762682716333709","0.0284608770295833","0.04496990539719658","0.05245055887627134","0.06405846944724942","0.059587274264354166","0.054514187422223","0.05772141012072287","0.057153912270586166","0.06337059326526553","0.05064488389856364","0.06096302662832193","0.054686156467718974","0.055468615624725645","0.05092368011512171","0.05384915732793325"
"INTL.37-12-ISL-MTOE.A","        Iceland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002579535682439574","0.0006878761819838864","0.000859845227479858","0.0007738607047318723","0.0006964746342586851","0.00037833190009113756","0.0005674978501367063","0.0005760963024115049","0.0005245055887627134","0.0004929492689142027","0.0006214961304224414"
"INTL.37-12-IND-MTOE.A","        India","0.0001719690454959716","0.0002579535682439574","0.0005159071364879148","0.0005159071364879148","0.0027515047279355457","0.003353396387171446","0.007566638001822751","0.008512467752050595","0.017196904549597162","0.04548581253368449","0.07927772997364291","0.08916595008966129","0.09690455713698","0.1297506448267106","0.1447119517848601","0.1926913154782362","0.23112639714658584","0.308684436665269","0.38607050713845625","0.5340498707877398","0.8394668955885854","1.0142734303352405","1.1946689590605148","1.6162510740938891","1.690197763657157","2.1092863275308398","2.5894239025555925","2.8519346505051932","3.131900256572635","3.015907135385602","4.151418742795503","4.728632844002731","5.447558037150915","5.81364574120274","5.755683574418323","6.396457434840863","6.5797139523868875","7.981467683497108"
"INTL.37-12-IDN-MTOE.A","        Indonesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003439380909919432","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.0000859845227479858","0.0000859845227479858","0.0003439380909919432","0.0005159071364879148","0.0005159071364879148","0.016337059322117303","0.04161650901002513","0.04084264830529326","0.0375752364408698","0.030438521052786976","0.04135855544178117"
"INTL.37-12-IRN-MTOE.A","        Iran","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0030094582961795032","0.003181427341675475","0.0029234737734315174","0.002579535682439574","0.002321582114195617","0.0040412725691553325","0.006104901115106992","0.010748065343498226","0.01229578675296197","0.016852966458605217","0.019346517618296807","0.014015477207921687","0.01865864143631292","0.01779879620883306","0.03233018055324266","0.030782459143778917","0.01900257952730486","0.02149613068699645","0.026397248483631643","0.044539982783456646","0.052966466012759256","0.0648323301519813","0.06526225276572123","0.06990541699411246","0.07117569816294186"
"INTL.37-12-IRQ-MTOE.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-IRL-MTOE.A","        Ireland","0","0","0","0","0","0","0.000429922613739929","0.001289767841219787","0.0016337059322117304","0.0013757523639677729","0.0012037833184718012","0.0042992261373992905","0.014531384344409601","0.016079105753873345","0.020980223550508537","0.028718830597827257","0.033361994826218495","0.03903697332758556","0.056319862399930705","0.09561478929576021","0.13946689589723296","0.1683576955405562","0.2072226998226458","0.25408426472029805","0.24202063617875563","0.3766380049930022","0.34484092848079706","0.39049871005997755","0.44196904537692183","0.5651762680225106","0.5285468613318688","0.6400687873360064","0.7428890796380477","0.8615219256734438","0.9930696470255873","0.8405760959320344","0.9637145309594249","0.9978503864903753"
"INTL.37-12-ISR-MTOE.A","        Israel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000859845227479858","0.0009458297502278439","0.0010318142729758297","0.0009458297502278439","0.0009458297502278439","0.000859845227479858","0.000859845227479858","0.0007738607047318723","0.0007738607047318723","0.0006878761819838864","0.0006018916592359006","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0006018916592359006","0.003955288046407347","0.015477214094637445","0.015735167662881404","0.016337059322117303","0.017540842640589104","0.015305245049141472","0.0272570937111115","0.06319862421976957"
"INTL.37-12-ITA-MTOE.A","        Italy","0","0","0","0.00016337059322117303","0.0001719690454959716","0.0002579535682439574","0.0001719690454959716","0.0003439380909919432","0.0006018916592359006","0.0007738607047318723","0.0028374892506835316","0.010146173684262325","0.01986242475478472","0.03465176266743828","0.04840928630711601","0.10137575231987526","0.12072226993817207","0.12536543416656332","0.15881341351552977","0.20154772132127874","0.2554600170842658","0.3468615647653747","0.417970765077959","0.5625967323400711","0.7779879618237756","0.8404987098615613","1.1464316417988947","1.2736027509431658","1.2974204637443578","1.2644883915318792","1.5067067921129553","1.510343937425195","1.5096130689818372","1.7370593285548093","1.6000171961990695","1.7787618220875823","1.7593529656902933","2.0045011169149616"
"INTL.37-12-JAM-MTOE.A","        Jamaica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0027515047279355457","0.0042992261373992905","0.004729148751139219","0.004471195182895262","0.004213241614651304","0.005073086842131163","0.004557179705643248","0.007824591570066708","0.009200343934034481","0.009888220116018368","0.010232158207010312","0.010748065343498226","0.01779879620883306","0.02192605330073638","0.025967325869891714","0.02338779018745214","0.024075666369436026","0.022699914005468252","0.02338779018745214","0.02338779018745214"
"INTL.37-12-JPN-MTOE.A","        Japan","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0000859845227479858","0.0006018916592359006","0.0032674118644234608","0.009286328456782468","0.021582115209744436","0.03559759241766612","0.07102321578983628","0.1120378331406255","0.15055889933172314","0.18641444531763324","0.2247635424632349","0.2529664659245742","0.31066208068847273","0.345313843355911","0.40206362836958165","0.41599312105475533","0.44600171949380235","0.4485812551762419","0.4797936369337608","0.5301805672640805","0.5580395526344278","0.6174462594010113","0.6515047288614885","0.7712811690494327","0.8092863281040424","0.8157120718673312","0.862972321201609"
"INTL.37-12-JOR-MTOE.A","        Jordan","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0001719690454959716","0.010404127252506282","0.03361994839446245","0.038607050713845625","0.060791057582825964","0.07523645740448758","0.11857265686947242","0.13723129830578534","0.1503009457634792","0.1503009457634792"
"INTL.37-12-KAZ-MTOE.A","        Kazakhstan","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0002579535682439574","0.000429922613739929","0.0011177987957238155","0.011349957002734126","0.023645743755696096","0.029234737734315175","0.039638864986821454","0.060791057582825964","0.0884780739076774","0.1502149612407312","0.1993981082525791","0.21066208073256523"
"INTL.37-12-KEN-MTOE.A","        Kenya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0006018916592359006","0.0014617368867157587","0.0015477214094637445","0.0012037833184718012","0.001289767841219787","0.0014617368867157587","0.005159071364879148","0.004815133273887205","0.005245055887627134","0.03224419603049468","0.13439380905510181","0.11444539977756911","0.17067927765475183","0.18426483224893359","0.1726569216779555"
"INTL.37-12-KIR-MTOE.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-XKS-MTOE.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0.0000859845227479858","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.002579535682439574","0.007824591570066708","0.0077386070473187225","0.010834049866246212","0.031212381757518847","0.03465176266743828"
"INTL.37-12-KWT-MTOE.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0021496130686996452","0.0032674118644234608","0.003095442818927489","0.0028374892506835316","0.006104901115106992","0.14806534817203157",".148065348172031556324054948"
"INTL.37-12-KGZ-MTOE.A","        Kyrgyzstan","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.37-12-LAO-MTOE.A","        Laos","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-LVA-MTOE.A","        Latvia","--","--","--","--","--","--","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0003439380909919432","0.0002579535682439574","0.0009458297502278439","0.004127257091903319","0.004213241614651304","0.0040412725691553325","0.003955288046407347","0.004557179705643248","0.005073086842131163","0.0042992261373992905","0.004187446257826908","0.006027515044633805","0.009724849522797195","0.010223559754735512","0.01186586413922204","0.012519346512106733","0.0109028374844446","0.012768701628075892","0.010386930347956685","0.013112639719067835","0.015055889933172315","0.012037833184718013","0.016576423036543147","0.02276017195901004"
"INTL.37-12-LBN-MTOE.A","        Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0003439380909919432","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148"
"INTL.37-12-LSO-MTOE.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-LBR-MTOE.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-LBY-MTOE.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-LTU-MTOE.A","        Lithuania","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.0012037833184718012","0.009114359411286495","0.01126397247998614","0.013585554594181757","0.019174548572800834","0.04067067925979729","0.046173688715668376","0.05159071364879148","0.054686156467718974","0.06930352533487656","0.09716251070522396","0.11661220975081835","0.09780739462583385","0.12812553734677365","0.13271711086151608","0.11644024070532237","0.12930677552338093","0.21434871873609876"
"INTL.37-12-LUX-MTOE.A","        Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0.0002579535682439574","0.0009458297502278439","0.0015477214094637445","0.0021496130686996452","0.0020636285459516594","0.0020636285459516594","0.002235597591447631","0.003353396387171446","0.004471195182895262","0.004987102319383176","0.005503009455871091","0.005245055887627134","0.005417024933123106","0.004737747203414018","0.00551160790814589","0.0066638005129689","0.007136715388082822","0.006870163367564065","0.008761822868019754","0.00872742905892056","0.020189165941227067","0.021891659491637187","0.024187446249008406","0.030189165936817815","0.027024935499691937","0.028502441947879677","0.0387125537232574"
"INTL.37-12-MAC-MTOE.A","        Macau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-MDG-MTOE.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.0000429922613739929","0.00004041272569155333","0.00004041272569155333"
"INTL.37-12-MWI-MTOE.A","        Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-MYS-MTOE.A","        Malaysia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-MDV-MTOE.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716"
"INTL.37-12-MLI-MTOE.A","        Mali","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-MLT-MTOE.A","        Malta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00005159071364879148","0.00005159071364879148","0.00005159071364879148","0.00005159071364879148","0.00005159071364879148","0.00005159071364879148","0.00005159071364879148","0.00004987102319383177","0.00004987102319383177"
"INTL.37-12-MTQ-MTOE.A","        Martinique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0000859845227479858","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.37-12-MRT-MTOE.A","        Mauritania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0011177987957238155","0.0011177987957238155","0.00896818572261492","0.00896818572261492","0.00896818572261492","0.00896818572261492","0.009888220116018368","0.009888220116018368","0.008512467752050595","0.008856405843042538","0.008856405843042538"
"INTL.37-12-MUS-MTOE.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0003439380909919432","0.0003439380909919432","0.0002579535682439574","0.0002579535682439574","0.0015477214094637445","0.001289767841219787","0.001289767841219787","0.001289767841219787","0.0015477214094637445","0.001289767841219787","0.0013757523639677729","0.0007738607047318723"
"INTL.37-12-MEX-MTOE.A","        Mexico","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.000429922613739929","0.0006018916592359006","0.0005159071364879148","0.0010318142729758297","0.001289767841219787","0.0014617368867157587","0.0016337059322117304","0.0015477214094637445","0.0018056749777077019","0.0016337059322117304","0.001719690454959716","0.0016337059322117304","0.005073086842131163","0.02252794495997228","0.023129836619208182","0.05124677555779954","0.10633705928243405","0.1405245055270332","0.31531384336913876","0.35837489236133","0.5460877039724579","0.7268185723364492","0.854256233501239","0.8523645740007832","1.0771453133685678","1.4426483226657059","1.684264831587546","1.7863370585416798","1.736504264066662","1.8314326303188726"
"INTL.37-12-FSM-MTOE.A","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA"
"INTL.37-12-MDA-MTOE.A","        Moldova","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0006018916592359006","0.0019776440232036735","0.0036973344781633896","0.004385210660147276","0.006620808251594907","0.011951848661970027","0.016680997413109248"
"INTL.37-12-MNG-MTOE.A","        Mongolia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.004643164228391234","0.010834049866246212","0.013241616503189814","0.013241616503189814","0.01169389509372607","0.025881341347143726","0.040928632828041246","0.040928632828041246","0.04995700771657975","0.04385210660147276","0.04385210660147276"
"INTL.37-12-MNE-MTOE.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0.008340498706554624","0.01229578675296197","0.02536543421065581","0.02708512466561553","0.027515047279355456","0.027944969893095386","0.02682717109737157"
"INTL.37-12-MSR-MTOE.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
